timestamp,elapsed_time,cpu_power,gpu_power,total_power,sm_clock_mhz,max_sm_clock_mhz,throttle_bitmask,throttle_reasons
2026-06-02 06:53:59.941438,13.816,35.61,26.86,62.47,915,2100,1,None
2026-06-02 06:54:00.132694,13.992,33.35,27.04,60.38,915,2100,1,None
2026-06-02 06:54:00.308572,14.183,33.66,27.06,60.72,915,2100,1,None
2026-06-02 06:54:00.484942,14.359,33.89,27.10,60.99,915,2100,1,None
2026-06-02 06:54:00.662407,14.535,34.68,26.96,61.64,915,2100,1,None
2026-06-02 06:54:00.853445,14.713,36.77,27.22,64.00,915,2100,1,None
2026-06-02 06:54:01.031244,14.904,35.56,26.57,62.13,855,2100,1,None
2026-06-02 06:54:01.208748,15.081,31.10,26.19,57.28,855,2100,1,None
2026-06-02 06:54:01.388270,15.259,30.38,26.23,56.61,855,2100,1,None
2026-06-02 06:54:01.562872,15.438,39.61,25.86,65.47,825,2100,1,None
2026-06-02 06:54:01.741967,15.613,68.68,25.01,93.69,825,2100,1,None
2026-06-02 06:54:01.917817,15.792,89.58,25.10,114.67,825,2100,1,None
2026-06-02 06:54:02.097500,15.968,59.76,25.00,84.76,825,2100,1,None
2026-06-02 06:54:02.279414,16.148,58.47,25.03,83.50,825,2100,1,None
2026-06-02 06:54:02.447956,16.330,58.12,42.78,100.90,1440,2100,0,None
2026-06-02 06:54:02.614754,16.498,61.07,63.85,124.92,1560,2100,0,None
2026-06-02 06:54:02.783289,16.665,62.39,66.08,128.47,1560,2100,0,None
2026-06-02 06:54:02.949073,16.833,63.63,66.09,129.73,1560,2100,0,None
2026-06-02 06:54:03.114660,16.999,63.39,66.11,129.50,1560,2100,0,None
2026-06-02 06:54:03.281714,17.165,61.02,65.96,126.98,1560,2100,0,None
2026-06-02 06:54:03.450327,17.332,58.61,66.20,124.81,1560,2100,0,None
2026-06-02 06:54:03.616437,17.501,50.09,66.13,116.22,1560,2100,0,None
2026-06-02 06:54:03.782325,17.667,39.11,66.17,105.28,1560,2100,0,None
2026-06-02 06:54:03.952216,17.833,39.20,66.20,105.40,1560,2100,0,None
2026-06-02 06:54:04.134668,18.002,43.49,66.29,109.77,1560,2100,0,None
2026-06-02 06:54:04.301488,18.185,36.69,66.20,102.89,1560,2100,0,None
2026-06-02 06:54:04.469422,18.352,34.93,63.20,98.14,1440,2100,0,None
2026-06-02 06:54:04.639459,18.520,35.50,62.78,98.28,1440,2100,0,None
2026-06-02 06:54:04.806139,18.690,35.30,62.74,98.04,1440,2100,0,None
2026-06-02 06:54:04.975880,18.856,39.59,62.72,102.30,1440,2100,0,None
2026-06-02 06:54:05.144252,19.026,38.19,62.83,101.02,1440,2100,0,None
2026-06-02 06:54:05.312382,19.194,38.94,62.70,101.64,1440,2100,0,None
2026-06-02 06:54:05.481584,19.363,35.53,62.73,98.26,1440,2100,0,None
2026-06-02 06:54:05.649626,19.532,40.41,62.68,103.09,1440,2100,0,None
2026-06-02 06:54:05.816936,19.700,43.79,62.76,106.55,1440,2100,0,None
2026-06-02 06:54:05.989268,19.867,43.83,62.64,106.47,1440,2100,0,None
2026-06-02 06:54:06.155703,20.040,47.25,62.60,109.85,1440,2100,0,None
2026-06-02 06:54:06.323682,20.206,46.17,62.73,108.90,1440,2100,0,None
2026-06-02 06:54:06.493284,20.374,39.49,62.75,102.24,1440,2100,0,None
2026-06-02 06:54:06.660080,20.544,36.62,62.82,99.44,1440,2100,0,None
2026-06-02 06:54:06.826960,20.710,37.78,62.82,100.60,1440,2100,0,None
2026-06-02 06:54:06.998264,20.877,39.71,62.90,102.61,1440,2100,0,None
2026-06-02 06:54:07.165016,21.049,42.08,62.77,104.85,1440,2100,0,None
2026-06-02 06:54:07.331345,21.215,39.51,62.75,102.27,1440,2100,0,None
2026-06-02 06:54:07.502060,21.382,37.39,62.73,100.11,1440,2100,0,None
2026-06-02 06:54:07.668712,21.552,36.31,62.82,99.13,1440,2100,0,None
2026-06-02 06:54:07.835390,21.719,35.80,62.89,98.69,1440,2100,0,None
2026-06-02 06:54:08.006702,21.886,35.80,62.68,98.48,1440,2100,0,None
2026-06-02 06:54:08.173188,22.057,37.34,62.87,100.21,1440,2100,0,None
2026-06-02 06:54:08.340497,22.223,35.78,62.77,98.54,1440,2100,0,None
2026-06-02 06:54:08.523843,22.391,35.33,62.87,98.20,1440,2100,0,None
2026-06-02 06:54:08.693101,22.574,33.95,62.95,96.90,1440,2100,0,None
2026-06-02 06:54:08.860265,22.743,35.20,62.83,98.03,1440,2100,0,None
2026-06-02 06:54:09.040706,22.911,37.91,62.84,100.75,1440,2100,0,None
2026-06-02 06:54:09.207414,23.091,34.94,62.89,97.84,1440,2100,0,None
2026-06-02 06:54:09.379743,23.258,35.84,63.02,98.86,1440,2100,0,None
2026-06-02 06:54:09.546726,23.430,34.73,62.84,97.57,1440,2100,0,None
2026-06-02 06:54:09.713264,23.597,36.76,63.21,99.98,1440,2100,0,None
2026-06-02 06:54:09.882502,23.764,35.00,63.05,98.05,1440,2100,0,None
2026-06-02 06:54:10.049178,23.933,36.96,63.07,100.03,1440,2100,0,None
2026-06-02 06:54:10.216086,24.099,35.07,63.22,98.28,1440,2100,0,None
2026-06-02 06:54:10.386623,24.266,35.78,63.16,98.94,1440,2100,0,None
2026-06-02 06:54:10.553817,24.437,34.20,63.07,97.28,1440,2100,0,None
2026-06-02 06:54:10.720476,24.604,37.00,63.08,100.09,1440,2100,0,None
2026-06-02 06:54:10.892342,24.771,36.60,63.20,99.80,1440,2100,0,None
2026-06-02 06:54:11.058583,24.943,35.95,63.14,99.09,1440,2100,0,None
2026-06-02 06:54:11.225135,25.109,35.45,63.00,98.45,1440,2100,0,None
2026-06-02 06:54:11.396357,25.275,34.99,62.98,97.97,1440,2100,0,None
2026-06-02 06:54:11.564461,25.447,35.97,63.02,98.98,1440,2100,0,None
2026-06-02 06:54:11.731703,25.615,35.54,63.02,98.55,1440,2100,0,None
2026-06-02 06:54:11.901570,25.782,39.15,63.00,102.14,1440,2100,0,None
2026-06-02 06:54:12.068123,25.952,39.40,62.87,102.27,1440,2100,0,None
2026-06-02 06:54:12.234886,26.118,40.51,62.86,103.37,1440,2100,0,None
2026-06-02 06:54:12.416744,26.285,34.89,62.95,97.84,1440,2100,0,None
2026-06-02 06:54:12.586740,26.467,35.05,63.05,98.10,1440,2100,0,None
2026-06-02 06:54:12.753970,26.637,35.24,63.12,98.35,1440,2100,0,None
2026-06-02 06:54:12.924804,26.804,36.25,63.11,99.36,1440,2100,0,None
2026-06-02 06:54:13.092289,26.975,35.86,63.13,98.99,1440,2100,0,None
2026-06-02 06:54:13.258890,27.143,34.76,63.10,97.86,1440,2100,0,None
2026-06-02 06:54:13.429320,27.309,34.84,63.11,97.95,1440,2100,0,None
2026-06-02 06:54:13.597499,27.480,36.07,63.10,99.17,1440,2100,0,None
2026-06-02 06:54:13.764382,27.648,34.58,63.08,97.67,1440,2100,0,None
2026-06-02 06:54:13.936306,27.815,36.51,63.27,99.78,1440,2100,0,None
2026-06-02 06:54:14.102895,27.987,38.24,63.19,101.43,1440,2100,0,None
2026-06-02 06:54:14.269570,28.153,36.42,63.20,99.62,1440,2100,0,None
2026-06-02 06:54:14.441389,28.320,34.84,63.29,98.13,1440,2100,0,None
2026-06-02 06:54:14.608059,28.492,36.09,62.94,99.02,1440,2100,0,None
2026-06-02 06:54:14.774543,28.658,35.46,62.97,98.43,1440,2100,0,None
2026-06-02 06:54:14.945624,28.825,36.55,62.97,99.52,1440,2100,0,None
2026-06-02 06:54:15.112181,28.996,39.02,62.86,101.87,1440,2100,0,None
2026-06-02 06:54:15.279273,29.162,36.88,63.05,99.92,1440,2100,0,None
2026-06-02 06:54:15.449353,29.330,37.71,62.97,100.68,1440,2100,0,None
2026-06-02 06:54:15.615962,29.500,34.51,62.97,97.47,1440,2100,0,None
2026-06-02 06:54:15.782688,29.666,36.90,62.92,99.82,1440,2100,0,None
2026-06-02 06:54:15.954417,29.833,36.74,63.10,99.84,1440,2100,0,None
2026-06-02 06:54:16.121022,30.005,37.29,63.10,100.39,1440,2100,0,None
2026-06-02 06:54:16.287540,30.171,34.62,63.09,97.72,1440,2100,0,None
2026-06-02 06:54:16.458490,30.338,35.54,62.89,98.43,1440,2100,0,None
2026-06-02 06:54:16.625145,30.509,37.03,63.16,100.19,1440,2100,0,None
2026-06-02 06:54:16.791709,30.675,38.82,63.15,101.98,1440,2100,0,None
2026-06-02 06:54:16.962488,30.842,37.19,63.34,100.53,1440,2100,0,None
2026-06-02 06:54:17.128718,31.013,38.98,63.28,102.26,1440,2100,0,None
2026-06-02 06:54:17.295226,31.179,39.50,63.30,102.80,1440,2100,0,None
2026-06-02 06:54:17.465763,31.345,38.07,63.23,101.30,1440,2100,0,None
2026-06-02 06:54:17.633626,31.516,36.84,63.19,100.03,1440,2100,0,None
2026-06-02 06:54:17.801573,31.684,36.10,63.09,99.19,1440,2100,0,None
2026-06-02 06:54:17.971060,31.852,37.22,63.17,100.40,1440,2100,0,None
2026-06-02 06:54:18.137644,32.021,36.95,62.99,99.94,1440,2100,0,None
2026-06-02 06:54:18.303914,32.188,34.98,63.12,98.10,1440,2100,0,None
2026-06-02 06:54:18.475312,32.354,36.21,63.10,99.31,1440,2100,0,None
2026-06-02 06:54:18.657488,32.526,36.38,63.17,99.55,1440,2100,0,None
2026-06-02 06:54:18.826579,32.708,35.86,63.17,99.03,1440,2100,0,None
2026-06-02 06:54:19.007793,32.877,37.45,63.22,100.68,1440,2100,0,None
2026-06-02 06:54:19.175423,33.058,37.97,63.15,101.12,1440,2100,0,None
2026-06-02 06:54:19.346221,33.226,35.87,63.10,98.97,1440,2100,0,None
2026-06-02 06:54:19.512840,33.396,35.47,63.08,98.55,1440,2100,0,None
2026-06-02 06:54:19.681230,33.563,41.04,63.20,104.24,1440,2100,0,None
2026-06-02 06:54:19.853241,33.731,53.81,62.33,116.14,1440,2100,0,None
2026-06-02 06:54:20.020902,33.903,60.94,63.05,124.00,1440,2100,0,None
2026-06-02 06:54:20.188758,34.071,60.93,63.41,124.35,1440,2100,0,None
2026-06-02 06:54:20.358877,34.239,60.88,62.98,123.86,1455,2100,0,None
2026-06-02 06:54:20.527243,34.409,60.74,63.98,124.72,1455,2100,0,None
2026-06-02 06:54:20.695582,34.577,59.78,63.97,123.75,1470,2100,0,None
2026-06-02 06:54:20.866034,34.746,60.53,64.06,124.60,1470,2100,0,None
2026-06-02 06:54:21.035020,34.916,62.23,64.53,126.76,1470,2100,0,None
2026-06-02 06:54:21.201383,35.085,58.40,64.56,122.95,1470,2100,0,None
2026-06-02 06:54:21.369912,35.252,59.29,62.71,122.00,1440,2100,0,None
2026-06-02 06:54:21.539591,35.420,58.73,63.22,121.95,1440,2100,0,None
2026-06-02 06:54:21.706068,35.590,57.91,63.29,121.21,1440,2100,0,None
2026-06-02 06:54:21.875129,35.756,58.22,63.27,121.49,1440,2100,0,None
2026-06-02 06:54:22.043083,35.925,58.53,63.35,121.87,1440,2100,0,None
2026-06-02 06:54:22.210886,36.093,58.36,63.29,121.65,1440,2100,0,None
2026-06-02 06:54:22.379758,36.261,58.22,63.30,121.52,1440,2100,0,None
2026-06-02 06:54:22.548646,36.430,58.01,63.26,121.27,1440,2100,0,None
2026-06-02 06:54:22.715076,36.599,58.38,63.31,121.69,1440,2100,0,None
2026-06-02 06:54:22.884052,36.765,58.19,63.36,121.54,1440,2100,0,None
2026-06-02 06:54:23.053066,36.934,58.83,63.45,122.27,1440,2100,0,None
2026-06-02 06:54:23.219438,37.103,58.26,63.54,121.80,1440,2100,0,None
2026-06-02 06:54:23.389693,37.270,58.32,63.43,121.76,1440,2100,0,None
2026-06-02 06:54:23.556870,37.440,58.10,63.37,121.47,1440,2100,0,None
2026-06-02 06:54:23.723104,37.607,58.36,63.47,121.83,1440,2100,0,None
2026-06-02 06:54:23.894002,37.773,58.23,63.45,121.67,1440,2100,0,None
2026-06-02 06:54:24.063612,37.944,58.89,63.45,122.34,1440,2100,0,None
2026-06-02 06:54:24.230302,38.114,58.22,63.45,121.67,1440,2100,0,None
2026-06-02 06:54:24.412927,38.281,58.10,63.48,121.58,1440,2100,0,None
2026-06-02 06:54:24.582966,38.463,58.05,63.51,121.56,1440,2100,0,None
2026-06-02 06:54:24.750702,38.633,58.36,63.39,121.76,1440,2100,0,None
2026-06-02 06:54:24.929732,38.801,57.88,63.43,121.31,1440,2100,0,None
2026-06-02 06:54:25.096085,38.980,58.06,63.40,121.46,1440,2100,0,None
2026-06-02 06:54:25.267783,39.146,58.69,63.29,121.98,1440,2100,0,None
2026-06-02 06:54:25.434661,39.318,58.21,63.35,121.56,1440,2100,0,None
2026-06-02 06:54:25.600983,39.485,57.89,63.35,121.25,1440,2100,0,None
2026-06-02 06:54:25.772516,39.651,57.86,63.25,121.11,1440,2100,0,None
2026-06-02 06:54:25.939081,39.823,58.14,63.26,121.40,1440,2100,0,None
2026-06-02 06:54:26.105407,39.989,58.09,63.41,121.50,1440,2100,0,None
2026-06-02 06:54:26.276805,40.156,57.84,63.41,121.25,1440,2100,0,None
2026-06-02 06:54:26.443739,40.327,58.69,63.48,122.17,1440,2100,0,None
2026-06-02 06:54:26.610389,40.494,58.04,63.48,121.52,1440,2100,0,None
2026-06-02 06:54:26.794902,40.661,58.00,63.47,121.47,1440,2100,0,None
2026-06-02 06:54:26.964142,40.845,58.24,63.29,121.53,1440,2100,0,None
2026-06-02 06:54:27.133110,41.014,58.26,63.41,121.66,1440,2100,0,None
2026-06-02 06:54:27.300610,41.183,58.60,63.29,121.89,1440,2100,0,None
2026-06-02 06:54:27.468127,41.351,57.30,63.33,120.62,1440,2100,0,None
2026-06-02 06:54:27.637008,41.518,58.24,63.38,121.62,1440,2100,0,None
2026-06-02 06:54:27.804219,41.687,58.60,63.47,122.07,1440,2100,0,None
2026-06-02 06:54:27.972961,41.854,58.74,63.49,122.22,1440,2100,0,None
2026-06-02 06:54:28.141463,42.023,57.98,63.42,121.41,1440,2100,0,None
2026-06-02 06:54:28.308817,42.192,57.94,63.45,121.40,1440,2100,0,None
2026-06-02 06:54:28.478029,42.359,57.98,63.51,121.48,1440,2100,0,None
2026-06-02 06:54:28.647428,42.528,58.09,63.55,121.64,1440,2100,0,None
2026-06-02 06:54:28.813444,42.698,58.07,63.53,121.60,1440,2100,0,None
2026-06-02 06:54:28.982353,42.864,59.36,63.46,122.82,1440,2100,0,None
2026-06-02 06:54:29.151377,43.033,58.30,63.45,121.75,1440,2100,0,None
2026-06-02 06:54:29.318309,43.202,58.31,63.48,121.79,1440,2100,0,None
2026-06-02 06:54:29.487325,43.369,58.16,63.42,121.58,1440,2100,0,None
2026-06-02 06:54:29.656165,43.538,57.47,63.36,120.83,1440,2100,0,None
2026-06-02 06:54:29.823002,43.706,58.04,63.47,121.51,1440,2100,0,None
2026-06-02 06:54:29.990906,43.873,58.79,63.27,122.07,1440,2100,0,None
2026-06-02 06:54:30.160695,44.041,58.52,63.45,121.97,1440,2100,0,None
2026-06-02 06:54:30.327497,44.211,58.44,63.41,121.85,1440,2100,0,None
2026-06-02 06:54:30.496351,44.378,57.93,63.51,121.43,1440,2100,0,None
2026-06-02 06:54:30.680583,44.547,53.28,63.79,117.07,1440,2100,0,None
2026-06-02 06:54:30.847857,44.731,57.91,63.66,121.56,1440,2100,0,None
2026-06-02 06:54:31.015024,44.898,59.08,63.53,122.61,1440,2100,0,None
2026-06-02 06:54:31.183700,45.065,58.16,63.52,121.68,1440,2100,0,None
2026-06-02 06:54:31.350258,45.234,58.52,63.45,121.96,1440,2100,0,None
2026-06-02 06:54:31.517569,45.401,58.66,63.45,122.11,1440,2100,0,None
2026-06-02 06:54:31.688027,45.568,58.44,63.38,121.82,1440,2100,0,None
2026-06-02 06:54:31.854166,45.738,57.99,63.45,121.44,1440,2100,0,None
2026-06-02 06:54:32.021086,45.904,58.79,63.36,122.15,1440,2100,0,None
2026-06-02 06:54:32.190705,46.071,58.11,63.43,121.54,1440,2100,0,None
2026-06-02 06:54:32.372205,46.241,57.90,63.50,121.41,1440,2100,0,None
2026-06-02 06:54:32.544012,46.422,59.98,63.58,123.56,1440,2100,0,None
2026-06-02 06:54:32.721070,46.594,59.17,63.60,122.77,1440,2100,0,None
2026-06-02 06:54:32.887574,46.771,59.26,63.61,122.87,1440,2100,0,None
2026-06-02 06:54:33.057978,46.938,59.25,63.58,122.83,1440,2100,0,None
2026-06-02 06:54:33.225177,47.108,59.24,63.57,122.82,1440,2100,0,None
2026-06-02 06:54:33.391921,47.275,59.25,63.51,122.76,1440,2100,0,None
2026-06-02 06:54:33.563126,47.442,59.57,63.62,123.19,1440,2100,0,None
2026-06-02 06:54:33.729279,47.613,58.80,63.67,122.47,1440,2100,0,None
2026-06-02 06:54:33.896002,47.780,59.27,63.65,122.93,1440,2100,0,None
2026-06-02 06:54:34.067681,47.946,60.31,63.73,124.03,1440,2100,0,None
2026-06-02 06:54:34.234091,48.118,59.20,63.49,122.69,1440,2100,0,None
2026-06-02 06:54:34.400586,48.284,59.16,63.70,122.86,1440,2100,0,None
2026-06-02 06:54:34.571525,48.451,58.31,63.58,121.89,1440,2100,0,None
2026-06-02 06:54:34.737985,48.622,58.13,63.64,121.76,1440,2100,0,None
2026-06-02 06:54:34.904153,48.788,58.51,63.70,122.21,1440,2100,0,None
2026-06-02 06:54:35.074161,48.954,59.83,63.64,123.47,1440,2100,0,None
2026-06-02 06:54:35.242487,49.124,59.59,63.69,123.28,1440,2100,0,None
2026-06-02 06:54:35.409090,49.293,59.67,63.80,123.46,1440,2100,0,None
2026-06-02 06:54:35.579962,49.459,59.64,63.73,123.36,1440,2100,0,None
2026-06-02 06:54:35.746474,49.630,59.26,63.77,123.03,1440,2100,0,None
2026-06-02 06:54:35.913184,49.797,59.45,63.77,123.21,1440,2100,0,None
2026-06-02 06:54:36.082811,49.963,59.29,63.62,122.90,1440,2100,0,None
2026-06-02 06:54:36.265456,50.133,59.26,63.73,122.99,1440,2100,0,None
2026-06-02 06:54:36.437296,50.316,58.90,63.73,122.63,1440,2100,0,None
2026-06-02 06:54:36.614361,50.488,59.16,63.74,122.90,1440,2100,0,None
2026-06-02 06:54:36.781106,50.665,58.78,63.63,122.41,1440,2100,0,None
2026-06-02 06:54:36.952120,50.831,59.86,63.66,123.52,1440,2100,0,None
2026-06-02 06:54:37.118659,51.002,58.73,63.66,122.39,1440,2100,0,None
2026-06-02 06:54:37.285710,51.169,58.17,63.68,121.85,1440,2100,0,None
2026-06-02 06:54:37.457258,51.336,58.89,63.57,122.46,1440,2100,0,None
2026-06-02 06:54:37.623697,51.507,58.87,63.67,122.55,1440,2100,0,None
2026-06-02 06:54:37.789965,51.674,59.11,63.39,122.50,1440,2100,0,None
2026-06-02 06:54:37.961085,51.840,59.70,63.51,123.22,1440,2100,0,None
2026-06-02 06:54:38.127562,52.011,59.30,63.62,122.92,1440,2100,0,None
2026-06-02 06:54:38.294842,52.178,59.24,63.59,122.83,1440,2100,0,None
2026-06-02 06:54:38.466152,52.345,59.39,63.54,122.93,1440,2100,0,None
2026-06-02 06:54:38.632203,52.516,59.48,63.62,123.10,1440,2100,0,None
2026-06-02 06:54:38.798820,52.682,58.40,63.68,122.08,1440,2100,0,None
2026-06-02 06:54:38.984599,52.849,33.84,63.74,97.58,1440,2100,0,None
2026-06-02 06:54:39.151327,53.035,33.04,63.74,96.79,1440,2100,0,None
2026-06-02 06:54:39.340701,53.202,47.46,74.49,121.95,1440,2100,0,None
2026-06-02 06:54:39.510213,53.391,59.22,126.45,185.67,1740,2100,0,None
2026-06-02 06:54:39.665418,53.560,59.69,142.60,202.29,1995,2100,0,None
2026-06-02 06:54:39.861555,53.716,59.56,188.11,247.67,1995,2100,0,None
2026-06-02 06:54:40.016972,53.912,59.67,193.90,253.58,1995,2100,0,None
2026-06-02 06:54:40.173009,54.067,58.98,192.73,251.71,1995,2100,0,None
2026-06-02 06:54:40.328708,54.223,59.04,193.42,252.46,1995,2100,0,None
2026-06-02 06:54:40.484253,54.379,59.08,194.26,253.34,1995,2100,0,None
2026-06-02 06:54:40.639763,54.535,59.19,193.81,253.00,1995,2100,0,None
2026-06-02 06:54:40.800787,54.690,58.80,193.80,252.60,1995,2100,0,None
2026-06-02 06:54:40.957161,54.851,59.48,195.25,254.73,1995,2100,0,None
2026-06-02 06:54:41.114354,55.007,59.00,191.64,250.63,1995,2100,0,None
2026-06-02 06:54:41.270187,55.165,60.07,193.81,253.88,1995,2100,0,None
2026-06-02 06:54:41.425914,55.320,58.77,195.54,254.31,1995,2100,0,None
2026-06-02 06:54:41.583091,55.476,59.08,194.94,254.03,1995,2100,0,None
2026-06-02 06:54:41.738956,55.633,58.88,195.22,254.11,1995,2100,0,None
2026-06-02 06:54:41.894671,55.789,58.83,193.72,252.55,1995,2100,0,None
2026-06-02 06:54:42.050007,55.945,59.97,193.97,253.94,1995,2100,0,None
2026-06-02 06:54:42.206192,56.100,59.20,194.07,253.28,1995,2100,0,None
2026-06-02 06:54:42.361443,56.256,59.42,195.66,255.09,1995,2100,0,None
2026-06-02 06:54:42.519539,56.412,59.32,194.03,253.36,1995,2100,0,None
2026-06-02 06:54:42.676417,56.570,59.13,195.26,254.38,1995,2100,0,None
2026-06-02 06:54:42.833341,56.727,59.16,194.22,253.38,1995,2100,0,None
2026-06-02 06:54:42.991870,56.884,56.54,204.39,260.94,1995,2100,0,None
2026-06-02 06:54:43.147099,57.042,59.54,173.47,233.01,1995,2100,0,None
2026-06-02 06:54:43.302228,57.197,59.24,170.15,229.39,1995,2100,0,None
2026-06-02 06:54:43.457826,57.352,59.73,170.69,230.43,1995,2100,0,None
2026-06-02 06:54:43.613191,57.508,59.14,170.90,230.04,1995,2100,0,None
2026-06-02 06:54:43.768829,57.663,59.42,170.56,229.98,1995,2100,0,None
2026-06-02 06:54:43.923751,57.819,59.37,170.76,230.13,1995,2100,0,None
2026-06-02 06:54:44.081315,57.974,60.05,170.51,230.57,1995,2100,0,None
2026-06-02 06:54:44.237330,58.132,59.38,172.39,231.77,1995,2100,0,None
2026-06-02 06:54:44.393119,58.288,59.24,170.89,230.13,1995,2100,0,None
2026-06-02 06:54:44.548628,58.443,59.65,169.63,229.28,1995,2100,0,None
2026-06-02 06:54:44.704052,58.599,60.02,171.28,231.30,1995,2100,0,None
2026-06-02 06:54:44.859914,58.754,59.89,170.69,230.58,1995,2100,0,None
2026-06-02 06:54:45.015673,58.910,59.87,170.66,230.53,1995,2100,0,None
2026-06-02 06:54:45.171409,59.066,59.62,170.85,230.46,1995,2100,0,None
2026-06-02 06:54:45.326878,59.222,59.56,172.61,232.16,1995,2100,0,None
2026-06-02 06:54:45.482841,59.377,59.32,169.70,229.02,1995,2100,0,None
2026-06-02 06:54:45.678301,59.533,59.59,171.50,231.09,1995,2100,0,None
2026-06-02 06:54:45.833647,59.728,59.22,172.01,231.23,1995,2100,0,None
2026-06-02 06:54:45.989060,59.884,59.53,171.35,230.88,1995,2100,0,None
2026-06-02 06:54:46.144726,60.039,59.63,171.47,231.10,1995,2100,0,None
2026-06-02 06:54:46.300025,60.195,59.50,171.47,230.97,1995,2100,0,None
