time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,NVDEC,NVJPG,NVJPG1,OFA,SE,VIC,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDD_CPU_GPU_CV,Power VDD_SOC,Power TOT,jetson_clocks,nvp model
2025-11-18 16:14:13.417028,2:52:13.970000,27,9,8,17,4,3,0.2911888177850778,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.375,-256,-256,-256,46.656,46.218,45.343,44.968,46.656,683,1167,3904,OFF,25W
2025-11-18 16:14:14.418883,2:52:14.970000,8,6,9,27,0,2,0.2910355370388313,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.562,-256,-256,-256,46.468,46.125,45.281,44.906,46.75,643,1167,3904,OFF,25W
2025-11-18 16:14:15.418623,2:52:15.970000,22,17,21,26,20,19,0.29090942645830736,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.468,-256,-256,-256,46.75,46.125,45.281,44.843,46.75,602,1165,3979,OFF,25W
2025-11-18 16:14:16.418778,2:52:16.970000,34,36,80,97,100,100,0.2920234032529353,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.625,-256,-256,-256,46.468,46.125,45.156,44.718,46.468,601,1165,4139,OFF,25W
2025-11-18 16:14:17.426523,2:52:17.970000,100,9,36,11,100,100,0.2928092874803465,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.375,-256,-256,-256,46.5,46.093,45.25,44.781,46.5,601,1165,4139,OFF,25W
2025-11-18 16:14:18.423704,2:52:18.970000,26,11,40,8,90,52,0.2936018360880293,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.593,-256,-256,-256,46.562,46.031,45.093,44.75,46.562,601,1163,4213,OFF,25W
2025-11-18 16:14:19.428189,2:52:19.970000,7,8,9,6,4,100,0.29441027667943664,0.2874760337526786,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.625,-256,-256,-256,46.375,46.125,45.187,44.843,46.375,958,1198,4432,OFF,25W
2025-11-18 16:14:20.418366,2:52:20.970000,31,35,36,54,49,67,0.3003056899966114,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,46.562,46.187,45.25,44.968,46.562,1234,1196,4784,OFF,25W
2025-11-18 16:14:21.427415,2:52:21.970000,16,9,8,11,98,9,0.31918024021502367,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,46.562,46.218,45.218,44.906,46.562,1036,1198,4392,OFF,25W
2025-11-18 16:14:22.427928,2:52:22.980000,12,8,8,8,100,0,0.32427438996569896,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,46.843,46.281,45.343,44.937,46.843,1076,1196,4425,OFF,25W
2025-11-18 16:14:23.424684,2:52:23.980000,18,9,11,6,100,0,0.3261568210701047,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.812,-256,-256,-256,46.781,46.187,45.25,45.031,46.781,1114,1196,4465,OFF,25W
2025-11-18 16:14:24.433693,2:52:24.980000,11,11,9,10,100,1,0.32822841804529623,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.593,-256,-256,-256,46.812,46.25,45.343,44.968,46.812,1036,1196,4392,OFF,25W
2025-11-18 16:14:25.431111,2:52:25.980000,9,10,9,9,100,3,0.32983504633538546,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.718,-256,-256,-256,46.718,46.187,45.25,44.968,46.718,1116,1196,4392,OFF,25W
2025-11-18 16:14:26.436598,2:52:26.980000,13,5,9,14,53,18,0.337338113231922,0.28741041493648306,0,15.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,46.937,46.25,45.281,45.0,46.937,998,1238,4440,OFF,25W
2025-11-18 16:14:27.440005,2:52:27.980000,12,13,19,18,8,100,0.3405980204740015,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.562,-256,-256,-256,46.562,46.25,45.218,44.968,46.562,996,1196,4432,OFF,25W
2025-11-18 16:14:28.437570,2:52:28.980000,10,6,4,12,0,100,0.34397070953606174,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.593,-256,-256,-256,46.718,46.281,45.281,45.0,46.718,1076,1196,4392,OFF,25W
2025-11-18 16:14:29.437034,2:52:29.980000,7,5,12,13,0,100,0.34535587534327966,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.937,-256,-256,-256,46.656,46.218,45.281,45.0,46.656,1036,1198,4432,OFF,25W
2025-11-18 16:14:30.429395,2:52:30.980000,16,11,27,71,5,19,0.3447704351686524,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.812,-256,-256,-256,46.656,46.281,45.312,45.062,46.656,1078,1198,4400,OFF,25W
2025-11-18 16:14:31.431757,2:52:31.980000,71,25,18,18,13,19,0.378111304378139,0.28741041493648306,0,47.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.718,-256,-256,-256,46.875,46.281,45.343,45.062,46.875,1472,1435,5422,OFF,25W
2025-11-18 16:14:32.427355,2:52:32.990000,34,30,15,12,24,2,0.3793088422484799,0.28741041493648306,0,83.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,47.281,46.281,45.406,45.156,47.281,1433,1794,6140,OFF,25W
2025-11-18 16:14:33.422294,2:52:33.990000,6,5,9,9,55,20,0.37964770035305834,0.28741041493648306,0,83.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,46.093,-256,-256,-256,47.5,46.562,45.343,45.25,47.5,1669,1990,6687,OFF,25W
2025-11-18 16:14:34.432859,2:52:34.990000,37,12,13,7,8,2,0.3808185807023129,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,46.187,-256,-256,-256,46.875,46.562,45.343,45.156,46.875,1036,1557,4912,OFF,25W
2025-11-18 16:14:35.436454,2:52:35.990000,39,50,33,24,36,22,0.3830542239611128,0.28741041493648306,0,90.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.906,-256,-256,-256,47.125,46.437,45.437,45.281,47.125,1512,1555,5661,OFF,25W
2025-11-18 16:14:36.447039,2:52:36.990000,7,11,14,20,32,7,0.38375705975744734,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,45.718,-256,-256,-256,47.281,46.468,45.468,45.312,47.281,918,1600,5000,OFF,25W
2025-11-18 16:14:37.448792,2:52:37.990000,16,13,19,15,18,27,0.38398313604204504,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,46.062,-256,-256,-256,47.031,46.406,45.406,45.218,47.031,1120,1440,4920,OFF,25W
2025-11-18 16:14:38.449981,2:52:38.990000,8,10,10,5,2,2,0.38383959554388775,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.843,-256,-256,-256,46.812,46.375,45.437,45.187,46.812,602,1207,3864,OFF,25W
2025-11-18 16:14:39.451012,2:52:39.990000,26,17,29,15,8,8,0.3844127322472444,0.28741041493648306,0,58.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,46.0,-256,-256,-256,46.875,46.468,45.375,45.281,47.093,1160,1400,4927,OFF,25W
2025-11-18 16:14:40.450572,2:52:40.990000,7,5,9,12,8,4,0.38465623844947555,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.906,-256,-256,-256,46.781,46.531,45.343,45.125,46.781,643,1207,3904,OFF,25W
2025-11-18 16:14:41.440930,2:52:41.990000,19,19,18,15,21,15,0.38481259506353976,0.28741041493648306,0,76.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.75,-256,-256,-256,47.156,46.531,45.406,45.218,47.156,1238,1477,5240,OFF,25W
2025-11-18 16:14:42.454086,2:52:43,9,9,8,7,13,9,0.38490589638734196,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.718,-256,-256,-256,47.062,46.437,45.562,45.156,46.812,643,1207,3945,OFF,25W
2025-11-18 16:14:43.452076,2:52:44,17,15,17,36,10,14,0.38491358605688614,0.28741041493648306,0,71.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,46.093,-256,-256,-256,47.312,46.437,45.375,45.25,47.312,1238,1517,5280,OFF,25W
2025-11-18 16:14:44.456589,2:52:45,7,5,13,9,1,8,0.38497766663642063,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,45.687,-256,-256,-256,46.843,46.468,45.562,45.125,46.843,643,1207,3945,OFF,25W
2025-11-18 16:14:45.463795,2:52:46,19,14,36,12,12,15,0.38508019556367584,0.28741041493648306,0,81.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,22.745098039215687,46.25,-256,-256,-256,47.343,46.5,45.437,45.281,47.343,1277,1517,5320,OFF,25W
2025-11-18 16:14:46.456322,2:52:47,9,6,11,19,9,5,0.3853964973042582,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,45.875,-256,-256,-256,46.812,46.5,45.5,45.062,46.875,643,1205,4025,OFF,25W
2025-11-18 16:14:47.469973,2:52:48,23,12,35,16,12,13,0.3835258570264868,0.28741041493648306,0,19.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,46.125,-256,-256,-256,47.062,46.531,45.406,45.281,47.062,1238,1477,5240,OFF,25W
2025-11-18 16:14:48.458356,2:52:49,9,6,26,10,6,6,0.3841066833993876,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,45.843,-256,-256,-256,46.812,46.593,45.531,45.156,46.937,683,1245,4059,OFF,25W
2025-11-18 16:14:49.456354,2:52:50,17,14,12,37,13,9,0.38423894571554684,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,46.093,-256,-256,-256,47.187,46.562,45.625,45.281,47.187,1238,1477,5240,OFF,25W
2025-11-18 16:14:50.459253,2:52:51,9,8,9,22,9,3,0.3847551788642768,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,45.812,-256,-256,-256,47.0,46.625,45.593,45.281,47.0,683,1245,4059,OFF,25W
2025-11-18 16:14:51.459576,2:52:52,21,15,31,13,12,11,0.38500740002532463,0.28741041493648306,0,43.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.49019607843137,45.937,-256,-256,-256,47.218,46.593,45.562,45.312,47.218,1238,1517,5280,OFF,25W
2025-11-18 16:14:52.461554,2:52:53.010000,7,5,10,6,6,9,0.3852329636652861,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,23.137254901960784,45.812,-256,-256,-256,46.906,46.593,45.5,45.218,46.906,602,1207,3904,OFF,25W
2025-11-18 16:14:53.469186,2:52:54.010000,15,12,17,9,31,18,0.38542264218070826,0.28741041493648306,0,84.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,23.137254901960784,46.031,-256,-256,-256,47.093,46.5,45.468,45.25,47.343,1238,1480,5240,OFF,25W
2025-11-18 16:14:54.462271,2:52:55.010000,5,6,3,10,12,3,0.3855138929259654,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.031,-256,-256,-256,46.875,46.468,45.468,45.187,47.093,643,1207,3945,OFF,25W
2025-11-18 16:14:55.455756,2:52:56.010000,17,36,21,18,14,14,0.38560463102658626,0.28741041493648306,0,64.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.062,-256,-256,-256,47.406,46.531,45.468,45.312,47.406,1317,1480,5320,OFF,25W
2025-11-18 16:14:56.463907,2:52:57.010000,8,15,21,8,5,5,0.38547493193360843,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.0,-256,-256,-256,46.937,46.5,45.468,45.218,46.937,683,1245,4065,OFF,25W
2025-11-18 16:14:57.459034,2:52:58.010000,31,11,26,16,13,10,0.38468597183837955,0.28741041493648306,0,79.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.031,-256,-256,-256,46.937,46.687,45.468,45.281,46.937,1277,1480,5240,OFF,25W
2025-11-18 16:14:58.467630,2:52:59.010000,13,5,8,8,29,4,0.3848469422541702,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,45.937,-256,-256,-256,46.906,46.656,45.687,45.312,46.843,683,1245,4065,OFF,25W
2025-11-18 16:14:59.466141,2:53:00.010000,17,14,11,13,9,32,0.3824534044473973,0.28741041493648306,0,75.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,45.906,-256,-256,-256,47.093,46.562,45.531,45.312,47.25,1277,1440,5200,OFF,25W
2025-11-18 16:15:00.470237,2:53:01.010000,10,7,5,10,5,41,0.3828727477598711,0.28741041493648306,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,45.812,-256,-256,-256,47.093,46.562,45.593,45.218,47.093,762,1286,4179,OFF,25W
2025-11-18 16:15:01.469350,2:53:02.010000,19,13,10,33,11,12,0.38179978253614527,0.28741041493648306,0,72.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.031,-256,-256,-256,47.062,46.687,45.437,45.25,47.062,1317,1517,5440,OFF,25W
2025-11-18 16:15:02.454351,2:53:03.020000,20,19,51,8,7,9,0.38254209196947303,0.2873447961202875,0,77.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.125,-256,-256,-256,47.625,46.687,45.656,45.5,47.625,1828,1990,6857,OFF,25W
2025-11-18 16:15:03.451455,2:53:04.020000,9,23,36,27,5,5,0.38298655486912436,0.2873447961202875,0,74.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.625,-256,-256,-256,48.375,46.781,45.718,45.812,48.0,2539,3253,9379,OFF,25W
2025-11-18 16:15:04.452573,2:53:05.020000,13,25,17,6,25,18,0.3831147160281934,0.2873447961202875,0,74.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.125,-256,-256,-256,48.843,47.0,45.843,46.125,48.843,3361,3684,10713,OFF,25W
2025-11-18 16:15:05.454402,2:53:06.020000,6,2,4,6,29,53,0.3831470126402788,0.2873447961202875,0,75.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.312,-256,-256,-256,49.093,47.125,46.031,46.375,49.093,4027,3836,11726,OFF,25W
2025-11-18 16:15:06.454089,2:53:07.020000,7,3,4,6,22,65,0.38317674602918284,0.2873447961202875,0,73.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.5,-256,-256,-256,49.031,47.406,46.281,46.562,49.031,4106,3836,11765,OFF,25W
2025-11-18 16:15:07.455184,2:53:08.020000,6,8,7,6,8,71,0.3832090426412682,0.2873447961202875,0,78.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.781,-256,-256,-256,49.281,47.531,46.312,46.687,49.375,3994,3763,11528,OFF,25W
2025-11-18 16:15:08.455185,2:53:09.020000,12,16,20,22,20,51,0.3834771557860406,0.2873447961202875,0,65.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.625,-256,-256,-256,49.031,47.75,46.593,46.875,49.031,3327,3253,9975,OFF,25W
2025-11-18 16:15:09.456354,2:53:10.020000,16,17,19,14,15,75,0.38351816735694266,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.562,-256,-256,-256,48.625,47.562,46.468,46.593,48.625,2265,2070,7165,OFF,25W
2025-11-18 16:15:10.464356,2:53:11.020000,17,18,29,35,26,33,0.3837765402536258,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.093,-256,-256,-256,48.281,47.562,46.562,46.5,48.281,1748,1791,6130,OFF,25W
2025-11-18 16:15:11.471861,2:53:12.020000,10,13,16,12,13,37,0.38412923976338376,0.2873447961202875,0,61.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.062,-256,-256,-256,48.156,47.625,46.437,46.312,48.156,1512,1754,5940,OFF,25W
2025-11-18 16:15:12.463514,2:53:13.030000,13,44,16,17,14,17,0.3842891848899019,0.2873447961202875,0,39.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.375,-256,-256,-256,48.625,47.468,46.437,46.375,48.625,1748,1870,6488,OFF,25W
2025-11-18 16:15:13.455400,2:53:14.030000,42,30,21,30,13,8,0.3827056256084451,0.2873447961202875,0,76.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.5,-256,-256,-256,48.875,47.625,46.437,46.656,48.875,2106,1910,6926,OFF,25W
2025-11-18 16:15:14.469701,2:53:15.030000,7,8,23,6,7,2,0.3829588720587655,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.937,-256,-256,-256,48.125,47.562,46.5,46.25,48.125,880,1600,4767,OFF,25W
2025-11-18 16:15:15.485604,2:53:16.030000,18,12,12,10,13,28,0.38365042967310187,0.2873447961202875,0,33.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.875,-256,-256,-256,48.093,47.531,46.531,46.25,48.093,1275,1557,5351,OFF,25W
2025-11-18 16:15:16.485329,2:53:17.030000,11,7,7,11,3,34,0.38354790074584666,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.75,-256,-256,-256,48.0,47.468,46.5,46.218,48.0,723,1245,4139,OFF,25W
2025-11-18 16:15:17.498293,2:53:18.030000,23,16,11,18,8,28,0.38305832511820304,0.2873447961202875,0,53.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.843,-256,-256,-256,48.125,47.562,46.437,46.281,48.125,1277,1480,5240,OFF,25W
2025-11-18 16:15:18.488966,2:53:19.030000,12,10,7,12,3,38,0.3841712766235584,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.843,-256,-256,-256,47.875,47.343,46.468,46.125,47.875,762,1286,4179,OFF,25W
2025-11-18 16:15:19.493302,2:53:20.030000,19,14,12,14,8,30,0.3853467707745394,0.2873447961202875,0,16.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.812,-256,-256,-256,48.25,47.468,46.437,46.343,48.25,1317,1480,5320,OFF,25W
2025-11-18 16:15:20.488720,2:53:21.030000,8,6,6,11,2,16,0.38345408677740817,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.875,-256,-256,-256,48.062,47.375,46.375,46.093,48.062,643,1205,3985,OFF,25W
2025-11-18 16:15:21.482246,2:53:22.030000,14,16,13,18,7,27,0.38215555791372086,0.2873447961202875,0,44.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.906,-256,-256,-256,48.093,47.406,46.437,46.218,48.093,1277,1517,5280,OFF,25W
2025-11-18 16:15:22.493506,2:53:23.040000,10,6,10,11,3,33,0.38273638428662166,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.812,-256,-256,-256,48.125,47.5,46.312,46.062,48.125,722,1245,4139,OFF,25W
2025-11-18 16:15:23.482050,2:53:24.040000,16,21,12,14,26,8,0.3829563088355841,0.2873447961202875,0,82.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.812,-256,-256,-256,48.312,47.531,46.468,46.187,48.312,1317,1517,5400,OFF,25W
2025-11-18 16:15:24.496623,2:53:25.040000,12,10,8,32,19,21,0.3836934918225491,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,46.875,-256,-256,-256,48.281,47.531,46.437,46.312,48.281,1156,1557,5231,OFF,25W
2025-11-18 16:15:25.479604,2:53:26.040000,18,22,33,16,9,10,0.38304397106838733,0.2873447961202875,0,33.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.062,-256,-256,-256,48.156,47.437,46.406,46.218,48.156,1395,1597,5551,OFF,25W
2025-11-18 16:15:26.493882,2:53:27.040000,18,7,11,21,3,3,0.383554052481482,0.2873447961202875,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25.098039215686274,47.031,-256,-256,-256,48.031,47.437,46.437,46.125,47.843,762,1324,4300,OFF,25W
