2025-11-18_19:58:00.291077654 | CPU: 0
2025-11-18_19:58:07.746439807 | CPU: 1
2025-11-18_19:58:07.843543208 | CPU: 2
2025-11-18_19:58:07.944919326 | CPU: 1
2025-11-18_19:58:08.049908380 | CPU: 1
2025-11-18_19:58:08.149898894 | CPU: 0
2025-11-18_19:58:08.244137417 | CPU: 2
2025-11-18_19:58:08.343726766 | CPU: 2
2025-11-18_19:58:08.433401356 | CPU: 2
2025-11-18_19:58:08.536415900 | CPU: 1
2025-11-18_19:58:08.642773579 | CPU: 2
2025-11-18_19:58:08.751929659 | CPU: 1
2025-11-18_19:58:08.856192363 | CPU: 0
2025-11-18_19:58:08.954114324 | CPU: 1
2025-11-18_19:58:09.050451618 | CPU: 1
2025-11-18_19:58:09.147660066 | CPU: 1
2025-11-18_19:58:09.244450343 | CPU: 2
2025-11-18_19:58:09.340398435 | CPU: 2
2025-11-18_19:58:09.434402675 | CPU: 1
2025-11-18_19:58:09.532792994 | CPU: 2
2025-11-18_19:58:09.627527478 | CPU: 1
2025-11-18_19:58:09.721926867 | CPU: 1
2025-11-18_19:58:09.818682929 | CPU: 2
2025-11-18_19:58:09.917278055 | CPU: 2
2025-11-18_19:58:10.017593232 | CPU: 1
2025-11-18_19:58:10.117697644 | CPU: 0
2025-11-18_19:58:10.211885049 | CPU: 2
2025-11-18_19:58:10.301385904 | CPU: 0
2025-11-18_19:58:10.389949538 | CPU: 2
2025-11-18_19:58:10.489348533 | CPU: 1
2025-11-18_19:58:10.592579210 | CPU: 1
2025-11-18_19:58:10.695833013 | CPU: 2
2025-11-18_19:58:10.788879484 | CPU: 0
2025-11-18_19:58:10.888886292 | CPU: 1
2025-11-18_19:58:10.990147215 | CPU: 1
2025-11-18_19:58:11.093288484 | CPU: 1
2025-11-18_19:58:11.195582528 | CPU: 1
2025-11-18_19:58:11.291780009 | CPU: 1
2025-11-18_19:58:11.399215697 | CPU: 2
2025-11-18_19:58:11.507884410 | CPU: 3
2025-11-18_19:58:11.615882009 | CPU: 2
2025-11-18_19:58:11.723234027 | CPU: 2
2025-11-18_19:58:11.828937972 | CPU: 2
2025-11-18_19:58:11.932686021 | CPU: 2
2025-11-18_19:58:12.037651539 | CPU: 1
2025-11-18_19:58:12.142311277 | CPU: 1
2025-11-18_19:58:12.250952170 | CPU: 3
2025-11-18_19:58:12.356167296 | CPU: 3
2025-11-18_19:58:12.465812466 | CPU: 4
2025-11-18_19:58:12.569267944 | CPU: 3
2025-11-18_19:58:12.674445466 | CPU: 4
2025-11-18_19:58:12.780022593 | CPU: 2
2025-11-18_19:58:12.884456568 | CPU: 2
2025-11-18_19:58:12.989993297 | CPU: 1
2025-11-18_19:58:13.085374458 | CPU: 2
2025-11-18_19:58:13.178462543 | CPU: 3
2025-11-18_19:58:13.272726225 | CPU: 0
2025-11-18_19:58:13.370362723 | CPU: 1
2025-11-18_19:58:13.467950310 | CPU: 1
2025-11-18_19:58:13.565208237 | CPU: 0
2025-11-18_19:58:13.663190154 | CPU: 0
2025-11-18_19:58:13.756284288 | CPU: 1
2025-11-18_19:58:13.849897751 | CPU: 1
2025-11-18_19:58:13.973999422 | CPU: 0
2025-11-18_19:58:14.080645482 | CPU: 0
2025-11-18_19:58:14.176829951 | CPU: 1
2025-11-18_19:58:14.271343021 | CPU: 2
2025-11-18_19:58:14.368542607 | CPU: 1
2025-11-18_19:58:14.463125452 | CPU: 2
2025-11-18_19:58:14.561259951 | CPU: 1
2025-11-18_19:58:14.655728280 | CPU: 1
2025-11-18_19:58:14.752552957 | CPU: 0
2025-11-18_19:58:14.850660881 | CPU: 1
2025-11-18_19:58:14.959633463 | CPU: 1
2025-11-18_19:58:15.056137966 | CPU: 2
2025-11-18_19:58:15.148220980 | CPU: 4
2025-11-18_19:58:15.262867625 | CPU: 4
2025-11-18_19:58:15.400594722 | CPU: 8
2025-11-18_19:58:15.500150438 | CPU: 28
2025-11-18_19:58:15.591328313 | CPU: 4
2025-11-18_19:58:15.686942146 | CPU: 3
2025-11-18_19:58:15.784011317 | CPU: 1
2025-11-18_19:58:15.897777635 | CPU: 2
2025-11-18_19:58:15.996103484 | CPU: 2
2025-11-18_19:58:16.090423232 | CPU: 2
2025-11-18_19:58:16.184987405 | CPU: 1
2025-11-18_19:58:16.277108967 | CPU: 3
2025-11-18_19:58:16.372774921 | CPU: 3
2025-11-18_19:58:16.472511033 | CPU: 1
2025-11-18_19:58:16.571775184 | CPU: 2
2025-11-18_19:58:16.665688475 | CPU: 2
2025-11-18_19:58:16.759840680 | CPU: 0
2025-11-18_19:58:16.856566298 | CPU: 1
2025-11-18_19:58:16.952568452 | CPU: 1
2025-11-18_19:58:17.051207491 | CPU: 0
2025-11-18_19:58:17.153713853 | CPU: 2
2025-11-18_19:58:17.249261959 | CPU: 2
2025-11-18_19:58:17.344540741 | CPU: 3
2025-11-18_19:58:17.441126442 | CPU: 1
2025-11-18_19:58:17.536252721 | CPU: 2
2025-11-18_19:58:17.633281353 | CPU: 1
2025-11-18_19:58:17.752120586 | CPU: 1
2025-11-18_19:58:17.911459170 | CPU: 2
2025-11-18_19:58:18.025170253 | CPU: 0
2025-11-18_19:58:18.119632575 | CPU: 1
2025-11-18_19:58:18.216777035 | CPU: 1
2025-11-18_19:58:18.314004723 | CPU: 2
2025-11-18_19:58:18.408242063 | CPU: 2
2025-11-18_19:58:18.502395263 | CPU: 0
2025-11-18_19:58:18.599219357 | CPU: 1
2025-11-18_19:58:18.693835962 | CPU: 1
2025-11-18_19:58:18.790533493 | CPU: 1
2025-11-18_19:58:18.887984658 | CPU: 1
2025-11-18_19:58:18.982465228 | CPU: 3
2025-11-18_19:58:19.077124576 | CPU: 1
2025-11-18_19:58:19.175088303 | CPU: 1
2025-11-18_19:58:19.269913965 | CPU: 2
2025-11-18_19:58:19.369073027 | CPU: 1
2025-11-18_19:58:19.471326002 | CPU: 0
2025-11-18_19:58:19.565879223 | CPU: 2
2025-11-18_19:58:19.660138389 | CPU: 1
2025-11-18_19:58:19.757620092 | CPU: 0
2025-11-18_19:58:19.852545008 | CPU: 1
2025-11-18_19:58:19.952431804 | CPU: 1
2025-11-18_19:58:20.051718886 | CPU: 1
2025-11-18_19:58:20.146936694 | CPU: 1
2025-11-18_19:58:20.243212650 | CPU: 1
2025-11-18_19:58:20.342010304 | CPU: 1
2025-11-18_19:58:20.435579941 | CPU: 2
2025-11-18_19:58:20.534811596 | CPU: 2
2025-11-18_19:58:20.637439093 | CPU: 1
2025-11-18_19:58:20.765892448 | CPU: 1
2025-11-18_19:58:20.861830717 | CPU: 1
2025-11-18_19:58:20.956874638 | CPU: 0
2025-11-18_19:58:21.052205520 | CPU: 1
2025-11-18_19:58:21.148599418 | CPU: 1
2025-11-18_19:58:21.246988192 | CPU: 2
2025-11-18_19:58:21.341200966 | CPU: 1
2025-11-18_19:58:21.435912659 | CPU: 1
2025-11-18_19:58:21.533664201 | CPU: 1
2025-11-18_19:58:21.630170679 | CPU: 0
2025-11-18_19:58:21.725254586 | CPU: 2
2025-11-18_19:58:21.825702184 | CPU: 2
2025-11-18_19:58:21.920944519 | CPU: 3
2025-11-18_19:58:22.015845738 | CPU: 0
2025-11-18_19:58:22.110296658 | CPU: 2
2025-11-18_19:58:22.209456929 | CPU: 1
2025-11-18_19:58:22.306423576 | CPU: 2
2025-11-18_19:58:22.405445612 | CPU: 2
2025-11-18_19:58:22.501469334 | CPU: 1
2025-11-18_19:58:22.596283780 | CPU: 1
2025-11-18_19:58:22.698899193 | CPU: 1
2025-11-18_19:58:22.793467955 | CPU: 2
2025-11-18_19:58:22.891821875 | CPU: 1
2025-11-18_19:58:22.989100471 | CPU: 1
2025-11-18_19:58:23.085267329 | CPU: 1
2025-11-18_19:58:23.179950946 | CPU: 1
2025-11-18_19:58:23.276434946 | CPU: 1
2025-11-18_19:58:23.371124749 | CPU: 1
2025-11-18_19:58:23.468220960 | CPU: 1
2025-11-18_19:58:23.566217346 | CPU: 1
2025-11-18_19:58:23.662723286 | CPU: 1
2025-11-18_19:58:23.755994759 | CPU: 1
2025-11-18_19:58:23.851463683 | CPU: 0
2025-11-18_19:58:23.950102300 | CPU: 2
2025-11-18_19:58:24.130114248 | CPU: 1
2025-11-18_19:58:24.230591764 | CPU: 1
2025-11-18_19:58:24.324233631 | CPU: 2
2025-11-18_19:58:24.417535235 | CPU: 1
2025-11-18_19:58:24.512162310 | CPU: 1
2025-11-18_19:58:24.612072361 | CPU: 1
2025-11-18_19:58:24.707308731 | CPU: 1
2025-11-18_19:58:24.804947406 | CPU: 2
2025-11-18_19:58:24.899126662 | CPU: 1
2025-11-18_19:58:24.995329445 | CPU: 2
2025-11-18_19:58:25.092878822 | CPU: 2
2025-11-18_19:58:25.187047990 | CPU: 0
2025-11-18_19:58:25.281480158 | CPU: 0
2025-11-18_19:58:25.384788746 | CPU: 2
2025-11-18_19:58:25.479810984 | CPU: 1
2025-11-18_19:58:25.576206758 | CPU: 1
2025-11-18_19:58:25.670507959 | CPU: 1
2025-11-18_19:58:25.766657850 | CPU: 1
2025-11-18_19:58:25.861693072 | CPU: 2
2025-11-18_19:58:25.962039470 | CPU: 1
2025-11-18_19:58:26.056275877 | CPU: 1
2025-11-18_19:58:26.170107223 | CPU: 1
2025-11-18_19:58:26.274192481 | CPU: 0
2025-11-18_19:58:26.374491941 | CPU: 1
2025-11-18_19:58:26.469525547 | CPU: 0
2025-11-18_19:58:26.567329114 | CPU: 1
2025-11-18_19:58:26.660295814 | CPU: 2
2025-11-18_19:58:26.755316549 | CPU: 1
2025-11-18_19:58:26.852211512 | CPU: 1
2025-11-18_19:58:26.946609435 | CPU: 0
2025-11-18_19:58:27.043865112 | CPU: 2
2025-11-18_19:58:27.144057114 | CPU: 2
2025-11-18_19:58:27.237923689 | CPU: 2
2025-11-18_19:58:27.334170161 | CPU: 2
2025-11-18_19:58:27.432166885 | CPU: 2
2025-11-18_19:58:27.526358947 | CPU: 1
2025-11-18_19:58:27.620046499 | CPU: 1
2025-11-18_19:58:27.717706064 | CPU: 1
2025-11-18_19:58:27.812889537 | CPU: 0
2025-11-18_19:58:27.908241522 | CPU: 1
2025-11-18_19:58:28.004562537 | CPU: 2
2025-11-18_19:58:28.098692381 | CPU: 1
2025-11-18_19:58:28.194011210 | CPU: 1
2025-11-18_19:58:28.290942929 | CPU: 2
2025-11-18_19:58:28.389693984 | CPU: 1
2025-11-18_19:58:28.484159314 | CPU: 1
2025-11-18_19:58:28.582641933 | CPU: 1
2025-11-18_19:58:28.677589747 | CPU: 0
2025-11-18_19:58:28.777453975 | CPU: 1
2025-11-18_19:58:28.875790074 | CPU: 1
2025-11-18_19:58:28.973445679 | CPU: 1
2025-11-18_19:58:29.066731970 | CPU: 1
2025-11-18_19:58:29.161048454 | CPU: 1
2025-11-18_19:58:29.259392199 | CPU: 1
2025-11-18_19:58:29.353954774 | CPU: 2
2025-11-18_19:58:29.451493746 | CPU: 0
2025-11-18_19:58:29.547898834 | CPU: 2
2025-11-18_19:58:29.642326056 | CPU: 0
2025-11-18_19:58:29.743577341 | CPU: 1
2025-11-18_19:58:29.838630585 | CPU: 1
2025-11-18_19:58:29.934416245 | CPU: 3
2025-11-18_19:58:30.038947556 | CPU: 2
2025-11-18_19:58:30.133457634 | CPU: 2
2025-11-18_19:58:30.230139421 | CPU: 0
2025-11-18_19:58:30.323394511 | CPU: 2
2025-11-18_19:58:30.417182148 | CPU: 1
2025-11-18_19:58:30.515002478 | CPU: 1
2025-11-18_19:58:30.612548035 | CPU: 3
2025-11-18_19:58:30.707372160 | CPU: 2
2025-11-18_19:58:30.802002544 | CPU: 1
2025-11-18_19:58:30.897712025 | CPU: 2
2025-11-18_19:58:30.992507798 | CPU: 1
2025-11-18_19:58:31.091034171 | CPU: 1
2025-11-18_19:58:31.189030063 | CPU: 1
2025-11-18_19:58:31.284320360 | CPU: 1
2025-11-18_19:58:31.383479575 | CPU: 1
2025-11-18_19:58:31.478199567 | CPU: 1
2025-11-18_19:58:31.579060232 | CPU: 2
2025-11-18_19:58:31.674005893 | CPU: 1
2025-11-18_19:58:31.776259277 | CPU: 0
2025-11-18_19:58:31.870176242 | CPU: 2
2025-11-18_19:58:31.967332729 | CPU: 1
2025-11-18_19:58:32.064052467 | CPU: 1
2025-11-18_19:58:32.160429006 | CPU: 0
2025-11-18_19:58:32.255104252 | CPU: 2
2025-11-18_19:58:32.353586088 | CPU: 1
2025-11-18_19:58:32.446414824 | CPU: 2
2025-11-18_19:58:32.540625326 | CPU: 1
2025-11-18_19:58:32.636679870 | CPU: 1
2025-11-18_19:58:32.731734757 | CPU: 1
2025-11-18_19:58:32.834093911 | CPU: 1
2025-11-18_19:58:32.933843360 | CPU: 1
2025-11-18_19:58:33.027757965 | CPU: 2
2025-11-18_19:58:33.121781198 | CPU: 0
2025-11-18_19:58:33.218840508 | CPU: 1
2025-11-18_19:58:33.314925466 | CPU: 1
2025-11-18_19:58:33.408712101 | CPU: 2
2025-11-18_19:58:33.505905863 | CPU: 1
2025-11-18_19:58:33.600452133 | CPU: 1
2025-11-18_19:58:33.695795256 | CPU: 2
2025-11-18_19:58:33.794699865 | CPU: 2
2025-11-18_19:58:33.889669601 | CPU: 2
2025-11-18_19:58:33.987308939 | CPU: 2
2025-11-18_19:58:34.086971273 | CPU: 1
2025-11-18_19:58:34.267846559 | CPU: 1
2025-11-18_19:58:34.367347176 | CPU: 0
2025-11-18_19:58:34.465644007 | CPU: 2
2025-11-18_19:58:34.562100588 | CPU: 2
2025-11-18_19:58:34.659126023 | CPU: 1
2025-11-18_19:58:34.754040316 | CPU: 1
2025-11-18_19:58:34.851601244 | CPU: 2
2025-11-18_19:58:34.947600703 | CPU: 1
2025-11-18_19:58:35.045812339 | CPU: 1
2025-11-18_19:58:35.140571526 | CPU: 1
2025-11-18_19:58:35.238579370 | CPU: 1
2025-11-18_19:58:35.333935794 | CPU: 1
2025-11-18_19:58:35.428235961 | CPU: 1
2025-11-18_19:58:35.529425764 | CPU: 2
2025-11-18_19:58:35.624566776 | CPU: 2
2025-11-18_19:58:35.721467849 | CPU: 2
2025-11-18_19:58:35.820218930 | CPU: 1
2025-11-18_19:58:35.915227475 | CPU: 2
2025-11-18_19:58:36.010247577 | CPU: 1
2025-11-18_19:58:36.108726982 | CPU: 1
2025-11-18_19:58:36.204357080 | CPU: 1
2025-11-18_19:58:36.302380676 | CPU: 0
2025-11-18_19:58:36.397578143 | CPU: 0
2025-11-18_19:58:36.493195569 | CPU: 2
2025-11-18_19:58:36.592200313 | CPU: 0
2025-11-18_19:58:36.687538952 | CPU: 1
2025-11-18_19:58:36.785828918 | CPU: 1
2025-11-18_19:58:36.879702544 | CPU: 2
2025-11-18_19:58:36.978931975 | CPU: 1
2025-11-18_19:58:37.075214784 | CPU: 4
2025-11-18_19:58:37.168956044 | CPU: 1
2025-11-18_19:58:37.267238971 | CPU: 1
2025-11-18_19:58:37.361662316 | CPU: 2
2025-11-18_19:58:37.459853305 | CPU: 1
2025-11-18_19:58:37.553769356 | CPU: 0
2025-11-18_19:58:37.650589021 | CPU: 1
2025-11-18_19:58:37.744537950 | CPU: 1
2025-11-18_19:58:37.839132509 | CPU: 2
2025-11-18_19:58:37.938206281 | CPU: 1
2025-11-18_19:58:38.036173249 | CPU: 1
2025-11-18_19:58:38.170710515 | CPU: 1
2025-11-18_19:58:38.319518264 | CPU: 1
2025-11-18_19:58:38.413235087 | CPU: 1
2025-11-18_19:58:38.506564330 | CPU: 1
2025-11-18_19:58:38.604843305 | CPU: 1
2025-11-18_19:58:38.699172784 | CPU: 2
2025-11-18_19:58:38.801787826 | CPU: 2
2025-11-18_19:58:38.897081043 | CPU: 2
2025-11-18_19:58:38.994398068 | CPU: 1
2025-11-18_19:58:39.090009103 | CPU: 1
2025-11-18_19:58:39.189191045 | CPU: 1
2025-11-18_19:58:39.285246130 | CPU: 2
2025-11-18_19:58:39.385121773 | CPU: 2
2025-11-18_19:58:39.478620400 | CPU: 1
2025-11-18_19:58:39.574370096 | CPU: 1
2025-11-18_19:58:39.675920031 | CPU: 1
2025-11-18_19:58:39.772598775 | CPU: 0
2025-11-18_19:58:39.867828655 | CPU: 1
2025-11-18_19:58:39.966790149 | CPU: 1
2025-11-18_19:58:40.061435546 | CPU: 2
2025-11-18_19:58:40.156399481 | CPU: 1
2025-11-18_19:58:40.255167642 | CPU: 0
2025-11-18_19:58:40.349908042 | CPU: 1
2025-11-18_19:58:40.450968041 | CPU: 1
2025-11-18_19:58:40.547799086 | CPU: 1
2025-11-18_19:58:40.644579509 | CPU: 2
2025-11-18_19:58:40.738986307 | CPU: 1
2025-11-18_19:58:40.833786629 | CPU: 2
2025-11-18_19:58:40.932095519 | CPU: 1
2025-11-18_19:58:41.026973109 | CPU: 0
2025-11-18_19:58:41.124587624 | CPU: 1
2025-11-18_19:58:41.220753956 | CPU: 2
2025-11-18_19:58:41.315095444 | CPU: 1
2025-11-18_19:58:41.410406031 | CPU: 1
2025-11-18_19:58:41.509132837 | CPU: 3
2025-11-18_19:58:41.607555708 | CPU: 4
2025-11-18_19:58:41.703207456 | CPU: 1
2025-11-18_19:58:41.800591078 | CPU: 2
2025-11-18_19:58:41.895359584 | CPU: 1
2025-11-18_19:58:41.989618256 | CPU: 2
2025-11-18_19:58:42.088762620 | CPU: 1
2025-11-18_19:58:42.182798298 | CPU: 1
2025-11-18_19:58:42.279131870 | CPU: 0
2025-11-18_19:58:42.376030265 | CPU: 1
2025-11-18_19:58:42.469993228 | CPU: 2
2025-11-18_19:58:42.567503504 | CPU: 0
2025-11-18_19:58:42.662133058 | CPU: 0
2025-11-18_19:58:42.759734015 | CPU: 1
2025-11-18_19:58:42.854722613 | CPU: 0
2025-11-18_19:58:42.951653336 | CPU: 1
2025-11-18_19:58:43.045198243 | CPU: 2
2025-11-18_19:58:43.140412252 | CPU: 1
2025-11-18_19:58:43.237370940 | CPU: 1
2025-11-18_19:58:43.335691348 | CPU: 1
2025-11-18_19:58:43.430095614 | CPU: 1
2025-11-18_19:58:43.525734982 | CPU: 1
2025-11-18_19:58:43.620520142 | CPU: 1
2025-11-18_19:58:43.714894787 | CPU: 0
2025-11-18_19:58:43.812248670 | CPU: 1
2025-11-18_19:58:43.907891646 | CPU: 0
2025-11-18_19:58:44.014032722 | CPU: 2
2025-11-18_19:58:44.114500918 | CPU: 1
2025-11-18_19:58:44.208630316 | CPU: 1
2025-11-18_19:58:44.375173785 | CPU: 1
2025-11-18_19:58:44.474377029 | CPU: 1
2025-11-18_19:58:44.594272893 | CPU: 1
2025-11-18_19:58:44.690267856 | CPU: 1
2025-11-18_19:58:44.785662251 | CPU: 2
2025-11-18_19:58:44.882352939 | CPU: 1
2025-11-18_19:58:44.976145509 | CPU: 1
2025-11-18_19:58:45.073715572 | CPU: 1
2025-11-18_19:58:45.167179672 | CPU: 1
2025-11-18_19:58:45.264384608 | CPU: 0
2025-11-18_19:58:45.357066590 | CPU: 3
2025-11-18_19:58:45.450693002 | CPU: 1
2025-11-18_19:58:45.551709212 | CPU: 0
2025-11-18_19:58:45.645779131 | CPU: 1
2025-11-18_19:58:45.741664387 | CPU: 1
2025-11-18_19:58:45.839555733 | CPU: 0
2025-11-18_19:58:45.937936425 | CPU: 1
2025-11-18_19:58:46.042566180 | CPU: 1
2025-11-18_19:58:46.141483675 | CPU: 1
2025-11-18_19:58:46.235491477 | CPU: 0
2025-11-18_19:58:46.330314905 | CPU: 1
2025-11-18_19:58:46.430053262 | CPU: 1
2025-11-18_19:58:46.523890125 | CPU: 2
2025-11-18_19:58:46.619122741 | CPU: 0
2025-11-18_19:58:46.718028693 | CPU: 2
2025-11-18_19:58:46.814540854 | CPU: 1
2025-11-18_19:58:46.911129435 | CPU: 1
2025-11-18_19:58:47.007863478 | CPU: 1
2025-11-18_19:58:47.101737880 | CPU: 3
2025-11-18_19:58:47.198466993 | CPU: 1
2025-11-18_19:58:47.295553474 | CPU: 2
2025-11-18_19:58:47.391555973 | CPU: 1
2025-11-18_19:58:47.486692404 | CPU: 1
2025-11-18_19:58:47.585284455 | CPU: 1
2025-11-18_19:58:47.679587595 | CPU: 2
2025-11-18_19:58:47.773965737 | CPU: 1
2025-11-18_19:58:47.871279789 | CPU: 2
2025-11-18_19:58:47.965494904 | CPU: 1
2025-11-18_19:58:48.064506631 | CPU: 1
2025-11-18_19:58:48.165761474 | CPU: 2
2025-11-18_19:58:48.260540780 | CPU: 3
2025-11-18_19:58:48.356167505 | CPU: 0
2025-11-18_19:58:48.455473572 | CPU: 1
2025-11-18_19:58:48.550827934 | CPU: 2
2025-11-18_19:58:48.647990619 | CPU: 2
2025-11-18_19:58:48.746801766 | CPU: 2
2025-11-18_19:58:48.843470590 | CPU: 2
2025-11-18_19:58:48.940226761 | CPU: 0
2025-11-18_19:58:49.040746520 | CPU: 1
2025-11-18_19:58:49.135119160 | CPU: 1
2025-11-18_19:58:49.233676273 | CPU: 1
2025-11-18_19:58:49.333637584 | CPU: 0
2025-11-18_19:58:49.427742046 | CPU: 1
2025-11-18_19:58:49.525587252 | CPU: 2
2025-11-18_19:58:49.622766674 | CPU: 2
2025-11-18_19:58:49.720935546 | CPU: 0
2025-11-18_19:58:49.817197121 | CPU: 1
2025-11-18_19:58:49.919267226 | CPU: 2
2025-11-18_19:58:50.012919821 | CPU: 2
2025-11-18_19:58:50.106411746 | CPU: 1
2025-11-18_19:58:50.203907925 | CPU: 2
2025-11-18_19:58:50.298901649 | CPU: 1
2025-11-18_19:58:50.392697515 | CPU: 1
2025-11-18_19:58:50.494468601 | CPU: 0
2025-11-18_19:58:50.588971030 | CPU: 2
2025-11-18_19:58:50.703856753 | CPU: 1
2025-11-18_19:58:50.821040089 | CPU: 1
2025-11-18_19:58:50.918159272 | CPU: 0
2025-11-18_19:58:51.012940148 | CPU: 1
2025-11-18_19:58:51.111195362 | CPU: 1
2025-11-18_19:58:51.205724109 | CPU: 2
2025-11-18_19:58:51.301225107 | CPU: 2
2025-11-18_19:58:51.400263635 | CPU: 1
2025-11-18_19:58:51.496415757 | CPU: 1
2025-11-18_19:58:51.594149632 | CPU: 2
2025-11-18_19:58:51.692955422 | CPU: 2
2025-11-18_19:58:51.786640437 | CPU: 1
2025-11-18_19:58:51.879954080 | CPU: 0
2025-11-18_19:58:51.978910780 | CPU: 1
2025-11-18_19:58:52.073387209 | CPU: 2
2025-11-18_19:58:52.169815198 | CPU: 1
2025-11-18_19:58:52.268586445 | CPU: 2
2025-11-18_19:58:52.361902974 | CPU: 2
2025-11-18_19:58:52.455111397 | CPU: 2
2025-11-18_19:58:52.548867038 | CPU: 1
2025-11-18_19:58:52.647366595 | CPU: 1
2025-11-18_19:58:52.745729055 | CPU: 1
2025-11-18_19:58:52.846219331 | CPU: 2
2025-11-18_19:58:52.940623415 | CPU: 2
2025-11-18_19:58:53.040846380 | CPU: 1
2025-11-18_19:58:53.135861377 | CPU: 1
2025-11-18_19:58:53.230363852 | CPU: 1
2025-11-18_19:58:53.324354829 | CPU: 2
2025-11-18_19:58:53.423291468 | CPU: 1
2025-11-18_19:58:53.517005205 | CPU: 1
2025-11-18_19:58:53.611223910 | CPU: 2
2025-11-18_19:58:53.711546992 | CPU: 1
2025-11-18_19:58:53.805496439 | CPU: 2
2025-11-18_19:58:53.941484842 | CPU: 1
2025-11-18_19:58:54.038626884 | CPU: 1
2025-11-18_19:58:54.132467199 | CPU: 2
2025-11-18_19:58:54.228574315 | CPU: 0
2025-11-18_19:58:54.329397713 | CPU: 1
2025-11-18_19:58:54.480855523 | CPU: 0
2025-11-18_19:58:54.585296566 | CPU: 1
2025-11-18_19:58:54.679725786 | CPU: 3
2025-11-18_19:58:54.774114573 | CPU: 1
2025-11-18_19:58:54.871061029 | CPU: 1
2025-11-18_19:58:54.970587523 | CPU: 1
2025-11-18_19:58:55.065094605 | CPU: 0
2025-11-18_19:58:55.167202846 | CPU: 1
2025-11-18_19:58:55.262626934 | CPU: 2
