2025-11-20_09:39:39.117580571 | CPU: 4
2025-11-20_09:40:03.777175886 | CPU: 9
2025-11-20_09:40:03.950383478 | CPU: 29
2025-11-20_09:40:04.126258977 | CPU: 11
2025-11-20_09:40:04.296670750 | CPU: 9
2025-11-20_09:40:04.470284334 | CPU: 18
2025-11-20_09:40:04.638860612 | CPU: 25
2025-11-20_09:40:04.814634309 | CPU: 13
2025-11-20_09:40:04.991604314 | CPU: 10
2025-11-20_09:40:05.165754731 | CPU: 13
2025-11-20_09:40:05.327280913 | CPU: 27
2025-11-20_09:40:05.490327269 | CPU: 11
2025-11-20_09:40:05.660636886 | CPU: 17
2025-11-20_09:40:05.817341800 | CPU: 26
2025-11-20_09:40:05.984419197 | CPU: 34
2025-11-20_09:40:06.142481880 | CPU: 32
2025-11-20_09:40:06.317398279 | CPU: 11
2025-11-20_09:40:06.495244073 | CPU: 14
2025-11-20_09:40:06.672465452 | CPU: 24
2025-11-20_09:40:06.848018197 | CPU: 13
2025-11-20_09:40:07.017129228 | CPU: 24
2025-11-20_09:40:07.187565211 | CPU: 11
2025-11-20_09:40:07.354590035 | CPU: 15
2025-11-20_09:40:07.527487160 | CPU: 23
2025-11-20_09:40:07.707277549 | CPU: 16
2025-11-20_09:40:07.884647616 | CPU: 24
2025-11-20_09:40:08.049829226 | CPU: 18
2025-11-20_09:40:08.211206569 | CPU: 42
2025-11-20_09:40:08.381274439 | CPU: 24
2025-11-20_09:40:08.551807650 | CPU: 24
2025-11-20_09:40:08.731002329 | CPU: 27
2025-11-20_09:40:08.905493573 | CPU: 23
2025-11-20_09:40:09.076525598 | CPU: 21
2025-11-20_09:40:09.250654207 | CPU: 25
2025-11-20_09:40:09.416283227 | CPU: 33
2025-11-20_09:40:09.589044564 | CPU: 26
2025-11-20_09:40:09.762808992 | CPU: 6
2025-11-20_09:40:09.936010480 | CPU: 6
2025-11-20_09:40:10.097916703 | CPU: 5
2025-11-20_09:40:10.229181686 | CPU: 66
2025-11-20_09:40:10.402429370 | CPU: 5
2025-11-20_09:40:10.575914391 | CPU: 5
2025-11-20_09:40:10.749918787 | CPU: 5
2025-11-20_09:40:10.926494695 | CPU: 6
2025-11-20_09:40:11.097524812 | CPU: 6
2025-11-20_09:40:11.272220309 | CPU: 5
2025-11-20_09:40:11.414545962 | CPU: 11
2025-11-20_09:40:11.588533773 | CPU: 16
2025-11-20_09:40:11.765629723 | CPU: 4
2025-11-20_09:40:11.936262925 | CPU: 14
2025-11-20_09:40:12.097272806 | CPU: 34
2025-11-20_09:40:12.271299378 | CPU: 33
2025-11-20_09:40:12.444231134 | CPU: 17
2025-11-20_09:40:12.620278768 | CPU: 22
2025-11-20_09:40:12.788030784 | CPU: 30
2025-11-20_09:40:12.962789095 | CPU: 16
2025-11-20_09:40:13.134188538 | CPU: 23
2025-11-20_09:40:13.312603221 | CPU: 29
2025-11-20_09:40:13.487686089 | CPU: 18
2025-11-20_09:40:13.663801767 | CPU: 23
2025-11-20_09:40:13.839383866 | CPU: 27
2025-11-20_09:40:14.014037560 | CPU: 17
2025-11-20_09:40:14.180343377 | CPU: 27
2025-11-20_09:40:14.355179203 | CPU: 24
2025-11-20_09:40:14.531349236 | CPU: 17
2025-11-20_09:40:14.703115818 | CPU: 24
2025-11-20_09:40:14.882937639 | CPU: 28
2025-11-20_09:40:15.050161296 | CPU: 20
2025-11-20_09:40:15.220642008 | CPU: 24
2025-11-20_09:40:15.397187892 | CPU: 29
2025-11-20_09:40:15.562575455 | CPU: 16
2025-11-20_09:40:15.722769141 | CPU: 25
2025-11-20_09:40:15.894066336 | CPU: 30
2025-11-20_09:40:16.069568347 | CPU: 18
2025-11-20_09:40:16.245416882 | CPU: 26
2025-11-20_09:40:16.414738397 | CPU: 30
2025-11-20_09:40:16.591220431 | CPU: 17
2025-11-20_09:40:16.756315473 | CPU: 24
2025-11-20_09:40:16.933555727 | CPU: 28
2025-11-20_09:40:17.111238436 | CPU: 17
2025-11-20_09:40:17.279599867 | CPU: 25
2025-11-20_09:40:17.455802549 | CPU: 30
2025-11-20_09:40:17.634166277 | CPU: 17
2025-11-20_09:40:17.801184361 | CPU: 23
2025-11-20_09:40:17.979336155 | CPU: 29
2025-11-20_09:40:18.153172127 | CPU: 19
2025-11-20_09:40:18.322055858 | CPU: 22
2025-11-20_09:40:18.494398026 | CPU: 28
2025-11-20_09:40:18.664576363 | CPU: 17
2025-11-20_09:40:18.834733120 | CPU: 26
2025-11-20_09:40:19.005455732 | CPU: 28
2025-11-20_09:40:19.183520955 | CPU: 17
2025-11-20_09:40:19.355628527 | CPU: 28
2025-11-20_09:40:19.524261458 | CPU: 26
2025-11-20_09:40:19.697382941 | CPU: 19
2025-11-20_09:40:19.864543013 | CPU: 24
2025-11-20_09:40:20.043507301 | CPU: 29
2025-11-20_09:40:20.214944662 | CPU: 17
2025-11-20_09:40:20.374545246 | CPU: 27
2025-11-20_09:40:20.544492961 | CPU: 28
2025-11-20_09:40:20.721143490 | CPU: 17
2025-11-20_09:40:20.898487423 | CPU: 24
2025-11-20_09:40:21.074911664 | CPU: 27
2025-11-20_09:40:21.250002617 | CPU: 18
2025-11-20_09:40:21.421102569 | CPU: 25
2025-11-20_09:40:21.593391676 | CPU: 27
2025-11-20_09:40:21.757227578 | CPU: 18
2025-11-20_09:40:21.909476972 | CPU: 25
2025-11-20_09:40:22.078088898 | CPU: 31
2025-11-20_09:40:22.252114767 | CPU: 20
2025-11-20_09:40:22.426074843 | CPU: 21
2025-11-20_09:40:22.598737061 | CPU: 6
2025-11-20_09:40:22.770431934 | CPU: 5
2025-11-20_09:40:22.946170075 | CPU: 9
2025-11-20_09:40:23.117843959 | CPU: 9
2025-11-20_09:40:23.296201523 | CPU: 9
2025-11-20_09:40:23.466475112 | CPU: 9
2025-11-20_09:40:23.629231384 | CPU: 27
2025-11-20_09:40:23.798921354 | CPU: 26
2025-11-20_09:40:23.968595003 | CPU: 30
2025-11-20_09:40:24.141184923 | CPU: 26
2025-11-20_09:40:24.310633700 | CPU: 23
2025-11-20_09:40:24.463346345 | CPU: 30
2025-11-20_09:40:24.622747833 | CPU: 31
2025-11-20_09:40:24.789697471 | CPU: 25
2025-11-20_09:40:24.973512475 | CPU: 23
2025-11-20_09:40:25.143665941 | CPU: 25
2025-11-20_09:40:25.314466934 | CPU: 27
2025-11-20_09:40:25.485680517 | CPU: 26
2025-11-20_09:40:25.645438770 | CPU: 20
2025-11-20_09:40:25.815043709 | CPU: 23
2025-11-20_09:40:25.981485025 | CPU: 30
2025-11-20_09:40:26.141262931 | CPU: 25
2025-11-20_09:40:26.301817292 | CPU: 25
2025-11-20_09:40:26.474739138 | CPU: 25
2025-11-20_09:40:26.640551308 | CPU: 27
2025-11-20_09:40:26.805552590 | CPU: 23
2025-11-20_09:40:26.969402773 | CPU: 29
2025-11-20_09:40:27.125205387 | CPU: 23
2025-11-20_09:40:27.298187811 | CPU: 27
2025-11-20_09:40:27.454548467 | CPU: 23
2025-11-20_09:40:27.625815457 | CPU: 28
2025-11-20_09:40:27.785535040 | CPU: 31
2025-11-20_09:40:27.937057977 | CPU: 27
2025-11-20_09:40:28.106663140 | CPU: 31
2025-11-20_09:40:28.278961473 | CPU: 27
2025-11-20_09:40:28.454917051 | CPU: 28
2025-11-20_09:40:28.608494289 | CPU: 33
2025-11-20_09:40:28.770131927 | CPU: 35
2025-11-20_09:40:28.926487700 | CPU: 28
2025-11-20_09:40:29.089683981 | CPU: 26
2025-11-20_09:40:29.262843662 | CPU: 24
2025-11-20_09:40:29.437278806 | CPU: 26
2025-11-20_09:40:29.613145046 | CPU: 29
2025-11-20_09:40:29.789218950 | CPU: 25
2025-11-20_09:40:29.963240083 | CPU: 25
2025-11-20_09:40:30.141478210 | CPU: 31
2025-11-20_09:40:30.318544139 | CPU: 25
2025-11-20_09:40:30.488958699 | CPU: 29
2025-11-20_09:40:30.645892214 | CPU: 27
2025-11-20_09:40:30.816410183 | CPU: 24
2025-11-20_09:40:30.989692732 | CPU: 4
2025-11-20_09:40:31.162456109 | CPU: 6
2025-11-20_09:40:31.335440499 | CPU: 7
2025-11-20_09:40:31.507993457 | CPU: 6
2025-11-20_09:40:31.681143689 | CPU: 6
2025-11-20_09:40:31.854575580 | CPU: 7
2025-11-20_09:40:32.026462311 | CPU: 6
2025-11-20_09:40:32.198557200 | CPU: 6
2025-11-20_09:40:32.371225890 | CPU: 6
2025-11-20_09:40:32.544368040 | CPU: 6
2025-11-20_09:40:32.717694454 | CPU: 7
2025-11-20_09:40:32.891586009 | CPU: 8
2025-11-20_09:40:33.064804038 | CPU: 8
2025-11-20_09:40:33.231871890 | CPU: 7
2025-11-20_09:40:33.405149619 | CPU: 7
2025-11-20_09:40:33.573622529 | CPU: 7
2025-11-20_09:40:33.745063717 | CPU: 7
2025-11-20_09:40:33.913986573 | CPU: 6
2025-11-20_09:40:34.085391025 | CPU: 7
2025-11-20_09:40:34.258466401 | CPU: 7
2025-11-20_09:40:34.423413845 | CPU: 7
2025-11-20_09:40:34.592637125 | CPU: 8
2025-11-20_09:40:34.765330865 | CPU: 7
2025-11-20_09:40:34.937610032 | CPU: 5
2025-11-20_09:40:35.108784255 | CPU: 4
2025-11-20_09:40:35.282431069 | CPU: 4
2025-11-20_09:40:35.457978176 | CPU: 4
2025-11-20_09:40:35.632747661 | CPU: 6
2025-11-20_09:40:35.809092576 | CPU: 5
2025-11-20_09:40:35.987529090 | CPU: 5
2025-11-20_09:40:36.165270116 | CPU: 6
2025-11-20_09:40:36.341742642 | CPU: 6
2025-11-20_09:40:36.517943875 | CPU: 5
2025-11-20_09:40:36.695953449 | CPU: 5
2025-11-20_09:40:36.871676693 | CPU: 6
2025-11-20_09:40:37.045732383 | CPU: 6
2025-11-20_09:40:37.221996261 | CPU: 6
2025-11-20_09:40:37.398965255 | CPU: 5
2025-11-20_09:40:37.577122811 | CPU: 4
2025-11-20_09:40:37.753264733 | CPU: 6
2025-11-20_09:40:37.919930946 | CPU: 5
2025-11-20_09:40:38.097129639 | CPU: 5
2025-11-20_09:40:38.275253724 | CPU: 5
2025-11-20_09:40:38.452732335 | CPU: 5
2025-11-20_09:40:38.633468412 | CPU: 4
2025-11-20_09:40:38.814178657 | CPU: 6
2025-11-20_09:40:38.990183289 | CPU: 5
2025-11-20_09:40:39.167357450 | CPU: 5
2025-11-20_09:40:39.341296568 | CPU: 5
2025-11-20_09:40:39.519390734 | CPU: 5
2025-11-20_09:40:39.696870948 | CPU: 4
2025-11-20_09:40:39.875440639 | CPU: 4
2025-11-20_09:40:40.051731956 | CPU: 5
2025-11-20_09:40:40.225757190 | CPU: 5
2025-11-20_09:40:40.403221733 | CPU: 5
2025-11-20_09:40:40.580648360 | CPU: 5
2025-11-20_09:40:40.752911098 | CPU: 4
2025-11-20_09:40:40.922431549 | CPU: 5
2025-11-20_09:40:41.093540240 | CPU: 6
2025-11-20_09:40:41.253896581 | CPU: 6
2025-11-20_09:40:41.432770575 | CPU: 5
2025-11-20_09:40:41.609843925 | CPU: 5
2025-11-20_09:40:41.787409941 | CPU: 4
2025-11-20_09:40:41.964374209 | CPU: 5
2025-11-20_09:40:42.139846750 | CPU: 5
2025-11-20_09:40:42.311272360 | CPU: 5
2025-11-20_09:40:42.487992187 | CPU: 6
2025-11-20_09:40:42.667062149 | CPU: 5
2025-11-20_09:40:42.841447089 | CPU: 4
2025-11-20_09:40:43.022135012 | CPU: 4
2025-11-20_09:40:43.201919543 | CPU: 5
2025-11-20_09:40:43.380090457 | CPU: 5
2025-11-20_09:40:43.560397055 | CPU: 5
2025-11-20_09:40:43.738114335 | CPU: 5
2025-11-20_09:40:43.916311228 | CPU: 5
2025-11-20_09:40:44.091434670 | CPU: 5
2025-11-20_09:40:44.269718660 | CPU: 4
2025-11-20_09:40:44.442592871 | CPU: 6
2025-11-20_09:40:44.616779510 | CPU: 6
2025-11-20_09:40:44.790178023 | CPU: 6
2025-11-20_09:40:44.961420673 | CPU: 6
2025-11-20_09:40:45.132586086 | CPU: 9
2025-11-20_09:40:45.306025022 | CPU: 7
2025-11-20_09:40:45.481301998 | CPU: 6
2025-11-20_09:40:45.656022347 | CPU: 7
2025-11-20_09:40:45.828747528 | CPU: 6
2025-11-20_09:40:46.002798896 | CPU: 5
2025-11-20_09:40:46.177318868 | CPU: 6
2025-11-20_09:40:46.352656893 | CPU: 5
2025-11-20_09:40:46.525619064 | CPU: 5
2025-11-20_09:40:46.700824339 | CPU: 4
2025-11-20_09:40:46.873548748 | CPU: 4
2025-11-20_09:40:47.045869645 | CPU: 5
2025-11-20_09:40:47.220033447 | CPU: 6
2025-11-20_09:40:47.393237547 | CPU: 6
2025-11-20_09:40:47.567509222 | CPU: 6
2025-11-20_09:40:47.741625742 | CPU: 6
2025-11-20_09:40:47.912659055 | CPU: 7
2025-11-20_09:40:48.086518779 | CPU: 7
2025-11-20_09:40:48.261384988 | CPU: 7
2025-11-20_09:40:48.431336576 | CPU: 6
2025-11-20_09:40:48.605655809 | CPU: 6
2025-11-20_09:40:48.775459315 | CPU: 6
2025-11-20_09:40:48.948605564 | CPU: 6
2025-11-20_09:40:49.119476076 | CPU: 7
2025-11-20_09:40:49.293653749 | CPU: 8
2025-11-20_09:40:49.467104151 | CPU: 7
2025-11-20_09:40:49.638713374 | CPU: 7
2025-11-20_09:40:49.810961230 | CPU: 7
2025-11-20_09:40:49.981567753 | CPU: 7
2025-11-20_09:40:50.155574028 | CPU: 6
2025-11-20_09:40:50.327673624 | CPU: 6
2025-11-20_09:40:50.498582687 | CPU: 7
2025-11-20_09:40:50.671126242 | CPU: 7
2025-11-20_09:40:50.844092163 | CPU: 7
2025-11-20_09:40:51.017660256 | CPU: 6
2025-11-20_09:40:51.192505349 | CPU: 7
2025-11-20_09:40:51.363896961 | CPU: 7
2025-11-20_09:40:51.537376028 | CPU: 7
2025-11-20_09:40:51.710797321 | CPU: 8
2025-11-20_09:40:51.877057308 | CPU: 8
2025-11-20_09:40:52.049980150 | CPU: 9
2025-11-20_09:40:52.223476458 | CPU: 8
2025-11-20_09:40:52.396659925 | CPU: 7
2025-11-20_09:40:52.585795176 | CPU: 7
2025-11-20_09:40:52.734109431 | CPU: 54
2025-11-20_09:40:52.896580847 | CPU: 9
2025-11-20_09:40:53.069321651 | CPU: 7
2025-11-20_09:40:53.243233864 | CPU: 7
2025-11-20_09:40:53.410318496 | CPU: 9
2025-11-20_09:40:53.583420523 | CPU: 7
2025-11-20_09:40:53.754901130 | CPU: 7
2025-11-20_09:40:53.927629166 | CPU: 7
2025-11-20_09:40:54.100780945 | CPU: 9
2025-11-20_09:40:54.275335826 | CPU: 9
2025-11-20_09:40:54.448749345 | CPU: 8
2025-11-20_09:40:54.622466896 | CPU: 9
2025-11-20_09:40:54.794257515 | CPU: 9
2025-11-20_09:40:54.968548032 | CPU: 10
2025-11-20_09:40:55.142343838 | CPU: 9
2025-11-20_09:40:55.306692782 | CPU: 9
2025-11-20_09:40:55.479989078 | CPU: 8
2025-11-20_09:40:55.653197418 | CPU: 9
2025-11-20_09:40:55.827645723 | CPU: 10
2025-11-20_09:40:55.991974942 | CPU: 9
2025-11-20_09:40:56.160493802 | CPU: 18
2025-11-20_09:40:56.335051207 | CPU: 9
2025-11-20_09:40:56.509393550 | CPU: 9
2025-11-20_09:40:56.680860960 | CPU: 9
2025-11-20_09:40:56.852980562 | CPU: 10
2025-11-20_09:40:57.025545535 | CPU: 9
2025-11-20_09:40:57.198418193 | CPU: 9
2025-11-20_09:40:57.363546657 | CPU: 10
2025-11-20_09:40:57.532582505 | CPU: 11
2025-11-20_09:40:57.702622829 | CPU: 9
2025-11-20_09:40:57.877024984 | CPU: 13
2025-11-20_09:40:58.050486554 | CPU: 16
2025-11-20_09:40:58.225954299 | CPU: 16
2025-11-20_09:40:58.397604354 | CPU: 12
2025-11-20_09:40:58.567139553 | CPU: 17
2025-11-20_09:40:58.739028843 | CPU: 9
2025-11-20_09:40:58.911269423 | CPU: 9
2025-11-20_09:40:59.082817381 | CPU: 9
2025-11-20_09:40:59.254912858 | CPU: 9
2025-11-20_09:40:59.427047496 | CPU: 10
2025-11-20_09:40:59.598886761 | CPU: 10
2025-11-20_09:40:59.770690864 | CPU: 9
2025-11-20_09:40:59.943548029 | CPU: 10
2025-11-20_09:41:00.117319471 | CPU: 9
2025-11-20_09:41:00.289645881 | CPU: 9
2025-11-20_09:41:00.461888732 | CPU: 10
2025-11-20_09:41:00.634394146 | CPU: 10
2025-11-20_09:41:00.806612977 | CPU: 10
2025-11-20_09:41:00.980033000 | CPU: 10
2025-11-20_09:41:01.142694405 | CPU: 10
2025-11-20_09:41:01.316922510 | CPU: 11
2025-11-20_09:41:01.486839510 | CPU: 11
2025-11-20_09:41:01.660750708 | CPU: 11
2025-11-20_09:41:01.832601396 | CPU: 9
2025-11-20_09:41:02.006214870 | CPU: 8
2025-11-20_09:41:02.179983105 | CPU: 9
2025-11-20_09:41:02.352813269 | CPU: 9
2025-11-20_09:41:02.526428380 | CPU: 9
2025-11-20_09:41:02.700839714 | CPU: 10
2025-11-20_09:41:02.868638227 | CPU: 10
2025-11-20_09:41:03.031523766 | CPU: 18
2025-11-20_09:41:03.201748289 | CPU: 14
2025-11-20_09:41:03.374746813 | CPU: 9
2025-11-20_09:41:03.547037928 | CPU: 10
2025-11-20_09:41:03.718770923 | CPU: 10
2025-11-20_09:41:03.873491555 | CPU: 10
2025-11-20_09:41:04.045040326 | CPU: 20
2025-11-20_09:41:04.216964143 | CPU: 10
2025-11-20_09:41:04.388197574 | CPU: 9
2025-11-20_09:41:04.561683485 | CPU: 10
2025-11-20_09:41:04.734009133 | CPU: 9
2025-11-20_09:41:04.892112627 | CPU: 12
2025-11-20_09:41:05.063532567 | CPU: 25
2025-11-20_09:41:05.226742272 | CPU: 17
2025-11-20_09:41:05.399186284 | CPU: 13
2025-11-20_09:41:05.570971550 | CPU: 13
2025-11-20_09:41:05.740596623 | CPU: 12
2025-11-20_09:41:05.914350416 | CPU: 10
2025-11-20_09:41:06.088656156 | CPU: 10
2025-11-20_09:41:06.257799712 | CPU: 14
2025-11-20_09:41:06.429816616 | CPU: 10
2025-11-20_09:41:06.601165643 | CPU: 10
2025-11-20_09:41:06.774059162 | CPU: 10
2025-11-20_09:41:06.946284848 | CPU: 10
2025-11-20_09:41:07.120594972 | CPU: 10
2025-11-20_09:41:07.294526935 | CPU: 13
2025-11-20_09:41:07.464043698 | CPU: 10
2025-11-20_09:41:07.636822567 | CPU: 10
2025-11-20_09:41:07.808436014 | CPU: 10
2025-11-20_09:41:07.979512358 | CPU: 9
2025-11-20_09:41:08.153035685 | CPU: 12
2025-11-20_09:41:08.324995251 | CPU: 12
2025-11-20_09:41:08.496475626 | CPU: 10
2025-11-20_09:41:08.668776330 | CPU: 10
2025-11-20_09:41:08.840251911 | CPU: 9
2025-11-20_09:41:09.011715287 | CPU: 10
2025-11-20_09:41:09.169795832 | CPU: 27
2025-11-20_09:41:09.341781422 | CPU: 16
2025-11-20_09:41:09.514023812 | CPU: 9
2025-11-20_09:41:09.680851823 | CPU: 10
2025-11-20_09:41:09.848480342 | CPU: 12
2025-11-20_09:41:10.021885800 | CPU: 10
2025-11-20_09:41:10.143261469 | CPU: 47
2025-11-20_09:41:10.310715380 | CPU: 9
2025-11-20_09:41:10.482460774 | CPU: 9
2025-11-20_09:41:10.656770262 | CPU: 9
2025-11-20_09:41:10.828781780 | CPU: 9
2025-11-20_09:41:11.080246500 | CPU: 9
2025-11-20_09:41:11.225927470 | CPU: 65
2025-11-20_09:41:11.397526018 | CPU: 9
2025-11-20_09:41:11.569770310 | CPU: 10
2025-11-20_09:41:11.742851701 | CPU: 10
2025-11-20_09:41:11.915963515 | CPU: 10
2025-11-20_09:41:12.088017143 | CPU: 10
2025-11-20_09:41:12.261662405 | CPU: 11
2025-11-20_09:41:12.435547582 | CPU: 10
2025-11-20_09:41:12.609369707 | CPU: 10
2025-11-20_09:41:12.782873818 | CPU: 10
2025-11-20_09:41:12.951936357 | CPU: 52
2025-11-20_09:41:13.122897971 | CPU: 31
2025-11-20_09:41:13.295830642 | CPU: 10
2025-11-20_09:41:13.467286197 | CPU: 10
2025-11-20_09:41:13.640831251 | CPU: 10
2025-11-20_09:41:13.815449942 | CPU: 11
2025-11-20_09:41:13.983765972 | CPU: 13
2025-11-20_09:41:14.156415603 | CPU: 11
2025-11-20_09:41:14.328483354 | CPU: 10
2025-11-20_09:41:14.562044002 | CPU: 10
2025-11-20_09:41:14.729972500 | CPU: 59
2025-11-20_09:41:14.903112943 | CPU: 9
2025-11-20_09:41:15.076101659 | CPU: 11
2025-11-20_09:41:15.247026835 | CPU: 11
2025-11-20_09:41:15.419494269 | CPU: 10
2025-11-20_09:41:15.590439411 | CPU: 10
