2025-11-20_09:21:10.220286366 | CPU: 1
2025-11-20_09:21:52.173947263 | CPU: 24
2025-11-20_09:21:52.353926085 | CPU: 30
2025-11-20_09:21:52.531807784 | CPU: 20
2025-11-20_09:21:52.700977361 | CPU: 26
2025-11-20_09:21:52.876396755 | CPU: 30
2025-11-20_09:21:53.053123133 | CPU: 17
2025-11-20_09:21:53.229737371 | CPU: 24
2025-11-20_09:21:53.402117986 | CPU: 29
2025-11-20_09:21:53.567183811 | CPU: 19
2025-11-20_09:21:53.743520660 | CPU: 25
2025-11-20_09:21:53.921510730 | CPU: 30
2025-11-20_09:21:54.102542992 | CPU: 17
2025-11-20_09:21:54.275739144 | CPU: 29
2025-11-20_09:21:54.452102929 | CPU: 27
2025-11-20_09:21:54.631560013 | CPU: 18
2025-11-20_09:21:54.794526251 | CPU: 28
2025-11-20_09:21:54.971382095 | CPU: 30
2025-11-20_09:21:55.148093679 | CPU: 17
2025-11-20_09:21:55.348219975 | CPU: 26
2025-11-20_09:21:55.516811045 | CPU: 24
2025-11-20_09:21:55.694155364 | CPU: 19
2025-11-20_09:21:55.866331345 | CPU: 28
2025-11-20_09:21:56.027337524 | CPU: 23
2025-11-20_09:21:56.204312242 | CPU: 16
2025-11-20_09:21:56.379373914 | CPU: 30
2025-11-20_09:21:56.547840106 | CPU: 27
2025-11-20_09:21:56.716756039 | CPU: 20
2025-11-20_09:21:56.888283890 | CPU: 29
2025-11-20_09:21:57.064230831 | CPU: 25
2025-11-20_09:21:57.232712468 | CPU: 19
2025-11-20_09:21:57.406066431 | CPU: 31
2025-11-20_09:21:57.576931327 | CPU: 22
2025-11-20_09:21:57.742743610 | CPU: 17
2025-11-20_09:21:57.910584630 | CPU: 31
2025-11-20_09:21:58.083251677 | CPU: 23
2025-11-20_09:21:58.256617923 | CPU: 18
2025-11-20_09:21:58.428108768 | CPU: 28
2025-11-20_09:21:58.599665528 | CPU: 24
2025-11-20_09:21:58.774132019 | CPU: 18
2025-11-20_09:21:58.946936676 | CPU: 30
2025-11-20_09:21:59.123773171 | CPU: 24
2025-11-20_09:21:59.303919189 | CPU: 19
2025-11-20_09:21:59.473353391 | CPU: 32
2025-11-20_09:21:59.643292036 | CPU: 22
2025-11-20_09:21:59.816243790 | CPU: 8
2025-11-20_09:21:59.992477293 | CPU: 17
2025-11-20_09:22:00.167303111 | CPU: 31
2025-11-20_09:22:00.338469884 | CPU: 22
2025-11-20_09:22:00.503317165 | CPU: 20
2025-11-20_09:22:00.669019908 | CPU: 37
2025-11-20_09:22:00.843828586 | CPU: 20
2025-11-20_09:22:01.006830048 | CPU: 18
2025-11-20_09:22:01.179173896 | CPU: 17
2025-11-20_09:22:01.352761869 | CPU: 6
2025-11-20_09:22:01.526128184 | CPU: 6
2025-11-20_09:22:01.700040433 | CPU: 6
2025-11-20_09:22:01.873602388 | CPU: 6
2025-11-20_09:22:02.046722873 | CPU: 7
2025-11-20_09:22:02.216861252 | CPU: 9
2025-11-20_09:22:02.388996765 | CPU: 7
2025-11-20_09:22:02.560717771 | CPU: 7
2025-11-20_09:22:02.734519746 | CPU: 6
2025-11-20_09:22:02.905801815 | CPU: 6
2025-11-20_09:22:03.079820065 | CPU: 6
2025-11-20_09:22:03.253751410 | CPU: 6
2025-11-20_09:22:03.424365033 | CPU: 7
2025-11-20_09:22:03.598777188 | CPU: 5
2025-11-20_09:22:03.773828511 | CPU: 4
2025-11-20_09:22:03.949047785 | CPU: 4
2025-11-20_09:22:04.125075509 | CPU: 4
2025-11-20_09:22:04.301136449 | CPU: 5
2025-11-20_09:22:04.477511475 | CPU: 4
2025-11-20_09:22:04.653215807 | CPU: 5
2025-11-20_09:22:04.824206834 | CPU: 7
2025-11-20_09:22:04.994666711 | CPU: 4
2025-11-20_09:22:05.165972591 | CPU: 3
2025-11-20_09:22:05.338931278 | CPU: 5
2025-11-20_09:22:05.511209669 | CPU: 4
2025-11-20_09:22:05.686443144 | CPU: 6
2025-11-20_09:22:05.860865688 | CPU: 5
2025-11-20_09:22:06.035398818 | CPU: 4
2025-11-20_09:22:06.209575559 | CPU: 5
2025-11-20_09:22:06.383006844 | CPU: 6
2025-11-20_09:22:06.556778286 | CPU: 5
2025-11-20_09:22:06.730658559 | CPU: 5
2025-11-20_09:22:06.904760051 | CPU: 4
2025-11-20_09:22:07.079028848 | CPU: 4
2025-11-20_09:22:07.253807979 | CPU: 5
2025-11-20_09:22:07.424591992 | CPU: 5
2025-11-20_09:22:07.599364992 | CPU: 5
2025-11-20_09:22:07.769808567 | CPU: 4
2025-11-20_09:22:07.942273320 | CPU: 5
2025-11-20_09:22:08.108230407 | CPU: 5
2025-11-20_09:22:08.280778935 | CPU: 5
2025-11-20_09:22:08.455664154 | CPU: 5
2025-11-20_09:22:08.630037487 | CPU: 5
2025-11-20_09:22:08.801282849 | CPU: 6
2025-11-20_09:22:08.975819855 | CPU: 5
2025-11-20_09:22:09.149677506 | CPU: 5
2025-11-20_09:22:09.321392708 | CPU: 4
2025-11-20_09:22:09.495771376 | CPU: 4
2025-11-20_09:22:09.671044167 | CPU: 4
2025-11-20_09:22:09.849067208 | CPU: 5
2025-11-20_09:22:10.027949848 | CPU: 5
2025-11-20_09:22:10.206574219 | CPU: 4
2025-11-20_09:22:10.384550069 | CPU: 4
2025-11-20_09:22:10.559729429 | CPU: 5
2025-11-20_09:22:10.734153516 | CPU: 5
2025-11-20_09:22:10.912067913 | CPU: 5
2025-11-20_09:22:11.089096540 | CPU: 4
2025-11-20_09:22:11.267132037 | CPU: 4
2025-11-20_09:22:11.445606039 | CPU: 5
2025-11-20_09:22:11.622461553 | CPU: 5
2025-11-20_09:22:11.798366463 | CPU: 5
2025-11-20_09:22:11.973728852 | CPU: 5
2025-11-20_09:22:12.150238702 | CPU: 4
2025-11-20_09:22:12.324800431 | CPU: 4
2025-11-20_09:22:12.499587196 | CPU: 5
2025-11-20_09:22:12.675284064 | CPU: 4
2025-11-20_09:22:12.852619129 | CPU: 5
2025-11-20_09:22:13.026467749 | CPU: 7
2025-11-20_09:22:13.201501492 | CPU: 4
2025-11-20_09:22:13.377513492 | CPU: 5
2025-11-20_09:22:13.552270728 | CPU: 4
2025-11-20_09:22:13.726955495 | CPU: 5
2025-11-20_09:22:13.901019155 | CPU: 4
2025-11-20_09:22:14.074782472 | CPU: 4
2025-11-20_09:22:14.249537200 | CPU: 4
2025-11-20_09:22:14.424553946 | CPU: 6
2025-11-20_09:22:14.599195971 | CPU: 5
2025-11-20_09:22:14.774548072 | CPU: 5
2025-11-20_09:22:14.950745470 | CPU: 5
2025-11-20_09:22:15.129354017 | CPU: 4
2025-11-20_09:22:15.309144347 | CPU: 4
2025-11-20_09:22:15.488350689 | CPU: 5
2025-11-20_09:22:15.659465644 | CPU: 6
2025-11-20_09:22:15.837709777 | CPU: 5
2025-11-20_09:22:16.013717742 | CPU: 5
2025-11-20_09:22:16.192177832 | CPU: 4
2025-11-20_09:22:16.371544449 | CPU: 4
2025-11-20_09:22:16.550025044 | CPU: 5
2025-11-20_09:22:16.729509530 | CPU: 5
2025-11-20_09:22:16.909509893 | CPU: 5
2025-11-20_09:22:17.088351046 | CPU: 7
2025-11-20_09:22:17.265277419 | CPU: 5
2025-11-20_09:22:17.437334009 | CPU: 7
2025-11-20_09:22:17.608064136 | CPU: 7
2025-11-20_09:22:17.780082208 | CPU: 6
2025-11-20_09:22:17.954987480 | CPU: 7
2025-11-20_09:22:18.130167966 | CPU: 6
2025-11-20_09:22:18.305224029 | CPU: 7
2025-11-20_09:22:18.477112703 | CPU: 6
2025-11-20_09:22:18.651747000 | CPU: 6
2025-11-20_09:22:18.827063728 | CPU: 5
2025-11-20_09:22:19.002160779 | CPU: 5
2025-11-20_09:22:19.177192038 | CPU: 5
2025-11-20_09:22:19.352315086 | CPU: 5
2025-11-20_09:22:19.526426042 | CPU: 5
2025-11-20_09:22:19.703103024 | CPU: 4
2025-11-20_09:22:19.878548315 | CPU: 4
2025-11-20_09:22:20.054304935 | CPU: 3
2025-11-20_09:22:20.228857458 | CPU: 4
2025-11-20_09:22:20.402840473 | CPU: 5
2025-11-20_09:22:20.577769103 | CPU: 5
2025-11-20_09:22:20.752541241 | CPU: 8
2025-11-20_09:22:20.926001471 | CPU: 6
2025-11-20_09:22:21.101178488 | CPU: 8
2025-11-20_09:22:21.271495516 | CPU: 7
2025-11-20_09:22:21.445039493 | CPU: 7
2025-11-20_09:22:21.617429895 | CPU: 6
2025-11-20_09:22:21.783274352 | CPU: 7
2025-11-20_09:22:21.957911913 | CPU: 7
2025-11-20_09:22:22.133099713 | CPU: 7
2025-11-20_09:22:22.304745354 | CPU: 6
2025-11-20_09:22:22.478291737 | CPU: 6
2025-11-20_09:22:22.653286334 | CPU: 7
2025-11-20_09:22:22.820825630 | CPU: 6
2025-11-20_09:22:22.995905421 | CPU: 7
2025-11-20_09:22:23.167818613 | CPU: 7
2025-11-20_09:22:23.342104085 | CPU: 7
2025-11-20_09:22:23.517183628 | CPU: 8
2025-11-20_09:22:23.692070876 | CPU: 8
2025-11-20_09:22:23.866355659 | CPU: 8
2025-11-20_09:22:24.042068567 | CPU: 8
2025-11-20_09:22:24.182731967 | CPU: 56
2025-11-20_09:22:24.356789298 | CPU: 11
2025-11-20_09:22:24.531719242 | CPU: 9
2025-11-20_09:22:24.706842940 | CPU: 9
2025-11-20_09:22:24.870940328 | CPU: 9
2025-11-20_09:22:25.047096300 | CPU: 9
2025-11-20_09:22:25.211305644 | CPU: 10
2025-11-20_09:22:25.386099124 | CPU: 10
2025-11-20_09:22:25.553138785 | CPU: 9
2025-11-20_09:22:25.727680370 | CPU: 9
2025-11-20_09:22:25.901995755 | CPU: 9
2025-11-20_09:22:26.073628721 | CPU: 9
2025-11-20_09:22:26.247421103 | CPU: 9
2025-11-20_09:22:26.423200346 | CPU: 10
2025-11-20_09:22:26.597829528 | CPU: 12
2025-11-20_09:22:26.772801287 | CPU: 12
2025-11-20_09:22:26.946999842 | CPU: 8
2025-11-20_09:22:27.121835923 | CPU: 9
2025-11-20_09:22:27.296967181 | CPU: 9
2025-11-20_09:22:27.470626112 | CPU: 9
2025-11-20_09:22:27.643919564 | CPU: 9
2025-11-20_09:22:27.816849479 | CPU: 6
2025-11-20_09:22:27.988857090 | CPU: 7
2025-11-20_09:22:28.158335671 | CPU: 8
2025-11-20_09:22:28.331723836 | CPU: 16
2025-11-20_09:22:28.505298670 | CPU: 8
2025-11-20_09:22:28.680719249 | CPU: 8
2025-11-20_09:22:28.852753298 | CPU: 9
2025-11-20_09:22:29.020115689 | CPU: 9
2025-11-20_09:22:29.183486003 | CPU: 10
2025-11-20_09:22:29.349354660 | CPU: 24
2025-11-20_09:22:29.523893637 | CPU: 12
2025-11-20_09:22:29.697838339 | CPU: 10
2025-11-20_09:22:29.870029201 | CPU: 11
2025-11-20_09:22:30.042284085 | CPU: 8
2025-11-20_09:22:30.214853368 | CPU: 8
2025-11-20_09:22:30.387788838 | CPU: 8
2025-11-20_09:22:30.558086186 | CPU: 8
2025-11-20_09:22:30.731003935 | CPU: 9
2025-11-20_09:22:30.904057299 | CPU: 7
2025-11-20_09:22:31.076531019 | CPU: 8
2025-11-20_09:22:31.234858215 | CPU: 12
2025-11-20_09:22:31.398442515 | CPU: 46
2025-11-20_09:22:31.573091484 | CPU: 9
2025-11-20_09:22:31.746894945 | CPU: 11
2025-11-20_09:22:31.912740290 | CPU: 17
2025-11-20_09:22:32.085423620 | CPU: 7
2025-11-20_09:22:32.260277064 | CPU: 8
2025-11-20_09:22:32.433522327 | CPU: 8
2025-11-20_09:22:32.605788994 | CPU: 8
2025-11-20_09:22:32.779631940 | CPU: 9
2025-11-20_09:22:32.952113665 | CPU: 8
2025-11-20_09:22:33.125058168 | CPU: 8
2025-11-20_09:22:33.240720628 | CPU: 15
2025-11-20_09:22:33.393331028 | CPU: 72
2025-11-20_09:22:33.566668449 | CPU: 11
2025-11-20_09:22:33.737027433 | CPU: 10
2025-11-20_09:22:33.911301640 | CPU: 11
2025-11-20_09:22:34.084252471 | CPU: 10
2025-11-20_09:22:34.257677841 | CPU: 10
2025-11-20_09:22:34.431532053 | CPU: 8
2025-11-20_09:22:34.601075758 | CPU: 16
2025-11-20_09:22:34.774011260 | CPU: 8
2025-11-20_09:22:34.946683994 | CPU: 7
2025-11-20_09:22:35.117538685 | CPU: 17
2025-11-20_09:22:35.315222384 | CPU: 8
2025-11-20_09:22:35.486516646 | CPU: 63
2025-11-20_09:22:35.663372298 | CPU: 11
2025-11-20_09:22:35.837062976 | CPU: 10
2025-11-20_09:22:36.011998839 | CPU: 10
2025-11-20_09:22:36.185831365 | CPU: 10
2025-11-20_09:22:36.360663513 | CPU: 11
2025-11-20_09:22:36.531926395 | CPU: 10
2025-11-20_09:22:36.704064065 | CPU: 9
2025-11-20_09:22:36.876452703 | CPU: 8
2025-11-20_09:22:37.048503130 | CPU: 8
2025-11-20_09:22:37.296351258 | CPU: 7
2025-11-20_09:22:37.467164039 | CPU: 52
2025-11-20_09:22:37.634385449 | CPU: 11
2025-11-20_09:22:37.759048500 | CPU: 13
2025-11-20_09:22:37.931743190 | CPU: 20
2025-11-20_09:22:38.105687494 | CPU: 12
2025-11-20_09:22:38.279293155 | CPU: 11
2025-11-20_09:22:38.452767388 | CPU: 11
2025-11-20_09:22:38.625511486 | CPU: 17
2025-11-20_09:22:38.799018373 | CPU: 10
2025-11-20_09:22:38.972251177 | CPU: 9
2025-11-20_09:22:39.145418606 | CPU: 8
2025-11-20_09:22:39.348688146 | CPU: 14
2025-11-20_09:22:39.521236414 | CPU: 63
2025-11-20_09:22:39.695684459 | CPU: 10
2025-11-20_09:22:39.865720027 | CPU: 10
2025-11-20_09:22:40.040128063 | CPU: 10
2025-11-20_09:22:40.214903763 | CPU: 10
2025-11-20_09:22:40.387744305 | CPU: 11
2025-11-20_09:22:40.552416230 | CPU: 10
2025-11-20_09:22:40.723887747 | CPU: 11
2025-11-20_09:22:40.896298416 | CPU: 11
2025-11-20_09:22:41.069934212 | CPU: 9
2025-11-20_09:22:41.237503567 | CPU: 10
2025-11-20_09:22:41.474978781 | CPU: 20
2025-11-20_09:22:41.653478546 | CPU: 57
2025-11-20_09:22:41.830035720 | CPU: 10
2025-11-20_09:22:41.999285215 | CPU: 16
2025-11-20_09:22:42.171631295 | CPU: 11
2025-11-20_09:22:42.346177436 | CPU: 10
2025-11-20_09:22:42.520768336 | CPU: 10
2025-11-20_09:22:42.693689724 | CPU: 10
2025-11-20_09:22:42.866367985 | CPU: 10
2025-11-20_09:22:43.039913227 | CPU: 10
2025-11-20_09:22:43.211333448 | CPU: 10
2025-11-20_09:22:43.384665311 | CPU: 10
2025-11-20_09:22:43.557150155 | CPU: 10
2025-11-20_09:22:43.731219326 | CPU: 9
2025-11-20_09:22:43.906644663 | CPU: 10
2025-11-20_09:22:44.082193094 | CPU: 10
2025-11-20_09:22:44.250136603 | CPU: 10
2025-11-20_09:22:44.460049762 | CPU: 10
2025-11-20_09:22:44.627443858 | CPU: 61
2025-11-20_09:22:44.797102457 | CPU: 18
2025-11-20_09:22:44.971510563 | CPU: 10
2025-11-20_09:22:45.145913222 | CPU: 10
2025-11-20_09:22:45.315314313 | CPU: 18
2025-11-20_09:22:45.490137665 | CPU: 10
2025-11-20_09:22:45.664637793 | CPU: 13
2025-11-20_09:22:45.837141295 | CPU: 11
2025-11-20_09:22:46.011892855 | CPU: 10
2025-11-20_09:22:46.186323368 | CPU: 10
2025-11-20_09:22:46.360502083 | CPU: 11
2025-11-20_09:22:46.531797441 | CPU: 10
2025-11-20_09:22:46.705909395 | CPU: 10
