2025-11-18_20:08:48.911140425 | CPU: 0
2025-11-18_20:09:22.448654926 | CPU: 1
2025-11-18_20:09:22.545115398 | CPU: 0
2025-11-18_20:09:22.641011733 | CPU: 1
2025-11-18_20:09:22.741621782 | CPU: 1
2025-11-18_20:09:22.863198032 | CPU: 2
2025-11-18_20:09:22.984684691 | CPU: 1
2025-11-18_20:09:23.078621904 | CPU: 1
2025-11-18_20:09:23.174375550 | CPU: 1
2025-11-18_20:09:23.276056472 | CPU: 1
2025-11-18_20:09:23.373247466 | CPU: 1
2025-11-18_20:09:23.470048186 | CPU: 1
2025-11-18_20:09:23.563349291 | CPU: 1
2025-11-18_20:09:23.658380502 | CPU: 1
2025-11-18_20:09:23.752924472 | CPU: 0
2025-11-18_20:09:23.852513190 | CPU: 1
2025-11-18_20:09:23.949722934 | CPU: 2
2025-11-18_20:09:24.043405096 | CPU: 2
2025-11-18_20:09:24.142497799 | CPU: 1
2025-11-18_20:09:24.242130872 | CPU: 1
2025-11-18_20:09:24.337159031 | CPU: 1
2025-11-18_20:09:24.433994805 | CPU: 1
2025-11-18_20:09:24.531499696 | CPU: 2
2025-11-18_20:09:24.627647181 | CPU: 2
2025-11-18_20:09:24.723285390 | CPU: 2
2025-11-18_20:09:24.821222387 | CPU: 0
2025-11-18_20:09:24.917298396 | CPU: 1
2025-11-18_20:09:25.017869925 | CPU: 1
2025-11-18_20:09:25.116405588 | CPU: 1
2025-11-18_20:09:25.209965782 | CPU: 0
2025-11-18_20:09:25.305963486 | CPU: 3
2025-11-18_20:09:25.405230354 | CPU: 2
2025-11-18_20:09:25.500290723 | CPU: 1
2025-11-18_20:09:25.600486912 | CPU: 0
2025-11-18_20:09:25.698592791 | CPU: 2
2025-11-18_20:09:25.793235158 | CPU: 2
2025-11-18_20:09:25.888455581 | CPU: 1
2025-11-18_20:09:25.987927081 | CPU: 1
2025-11-18_20:09:26.082535896 | CPU: 1
2025-11-18_20:09:26.211041767 | CPU: 1
2025-11-18_20:09:26.306768645 | CPU: 1
2025-11-18_20:09:26.401428686 | CPU: 1
2025-11-18_20:09:26.495750073 | CPU: 1
2025-11-18_20:09:26.593932434 | CPU: 1
2025-11-18_20:09:26.688848293 | CPU: 1
2025-11-18_20:09:26.786986607 | CPU: 2
2025-11-18_20:09:26.883173568 | CPU: 2
2025-11-18_20:09:26.978352701 | CPU: 0
2025-11-18_20:09:27.076341083 | CPU: 1
2025-11-18_20:09:27.174240058 | CPU: 1
2025-11-18_20:09:27.272607400 | CPU: 2
2025-11-18_20:09:27.367389495 | CPU: 1
2025-11-18_20:09:27.464856890 | CPU: 2
2025-11-18_20:09:27.559556810 | CPU: 1
2025-11-18_20:09:27.656798676 | CPU: 1
2025-11-18_20:09:27.750979762 | CPU: 1
2025-11-18_20:09:27.849040524 | CPU: 1
2025-11-18_20:09:27.943760522 | CPU: 2
2025-11-18_20:09:28.042568050 | CPU: 2
2025-11-18_20:09:28.137281158 | CPU: 2
2025-11-18_20:09:28.233544867 | CPU: 2
2025-11-18_20:09:28.330941979 | CPU: 2
2025-11-18_20:09:28.428881872 | CPU: 1
2025-11-18_20:09:28.524471458 | CPU: 1
2025-11-18_20:09:28.623206536 | CPU: 2
2025-11-18_20:09:28.716507778 | CPU: 0
2025-11-18_20:09:28.814881046 | CPU: 1
2025-11-18_20:09:28.909962754 | CPU: 2
2025-11-18_20:09:29.007724964 | CPU: 1
2025-11-18_20:09:29.101514316 | CPU: 0
2025-11-18_20:09:29.199965370 | CPU: 2
2025-11-18_20:09:29.293604862 | CPU: 2
2025-11-18_20:09:29.388137515 | CPU: 1
2025-11-18_20:09:29.486739276 | CPU: 2
2025-11-18_20:09:29.581065514 | CPU: 1
2025-11-18_20:09:29.677815965 | CPU: 0
2025-11-18_20:09:29.776918298 | CPU: 1
2025-11-18_20:09:29.874424754 | CPU: 1
2025-11-18_20:09:29.967810963 | CPU: 2
2025-11-18_20:09:30.064033605 | CPU: 1
2025-11-18_20:09:30.160498352 | CPU: 1
2025-11-18_20:09:30.255170861 | CPU: 1
2025-11-18_20:09:30.351453587 | CPU: 2
2025-11-18_20:09:30.448902549 | CPU: 1
2025-11-18_20:09:30.543231968 | CPU: 0
2025-11-18_20:09:30.641139905 | CPU: 1
2025-11-18_20:09:30.741394122 | CPU: 1
2025-11-18_20:09:30.837451662 | CPU: 2
2025-11-18_20:09:30.937254190 | CPU: 1
2025-11-18_20:09:31.037314336 | CPU: 1
2025-11-18_20:09:31.132835259 | CPU: 1
2025-11-18_20:09:31.231055029 | CPU: 1
2025-11-18_20:09:31.325771726 | CPU: 0
2025-11-18_20:09:31.421380820 | CPU: 0
2025-11-18_20:09:31.522880527 | CPU: 1
2025-11-18_20:09:31.618637884 | CPU: 1
2025-11-18_20:09:31.714488814 | CPU: 0
2025-11-18_20:09:31.812594147 | CPU: 1
2025-11-18_20:09:31.908692573 | CPU: 1
2025-11-18_20:09:32.010457375 | CPU: 1
2025-11-18_20:09:32.108958585 | CPU: 2
2025-11-18_20:09:32.287942564 | CPU: 1
2025-11-18_20:09:32.458075126 | CPU: 0
2025-11-18_20:09:32.577843647 | CPU: 0
2025-11-18_20:09:32.680143831 | CPU: 0
2025-11-18_20:09:32.774029181 | CPU: 1
2025-11-18_20:09:32.868943144 | CPU: 1
2025-11-18_20:09:32.966629874 | CPU: 1
2025-11-18_20:09:33.066930838 | CPU: 2
2025-11-18_20:09:33.165812877 | CPU: 0
2025-11-18_20:09:33.264432184 | CPU: 2
2025-11-18_20:09:33.359323903 | CPU: 1
2025-11-18_20:09:33.453683808 | CPU: 1
2025-11-18_20:09:33.550010246 | CPU: 2
2025-11-18_20:09:33.645511528 | CPU: 1
2025-11-18_20:09:33.745741553 | CPU: 2
2025-11-18_20:09:33.851207257 | CPU: 2
2025-11-18_20:09:33.945441809 | CPU: 1
2025-11-18_20:09:34.043604135 | CPU: 1
2025-11-18_20:09:34.142058936 | CPU: 0
2025-11-18_20:09:34.238174303 | CPU: 1
2025-11-18_20:09:34.338819144 | CPU: 3
2025-11-18_20:09:34.448393234 | CPU: 1
2025-11-18_20:09:34.545241088 | CPU: 1
2025-11-18_20:09:34.640719251 | CPU: 1
2025-11-18_20:09:34.740150938 | CPU: 0
2025-11-18_20:09:34.834081856 | CPU: 1
2025-11-18_20:09:34.931912942 | CPU: 2
2025-11-18_20:09:35.030059824 | CPU: 1
2025-11-18_20:09:35.124100615 | CPU: 1
2025-11-18_20:09:35.218866688 | CPU: 2
2025-11-18_20:09:35.319598511 | CPU: 1
2025-11-18_20:09:35.422967118 | CPU: 0
2025-11-18_20:09:35.520323364 | CPU: 1
2025-11-18_20:09:35.620914292 | CPU: 2
2025-11-18_20:09:35.719419539 | CPU: 1
2025-11-18_20:09:35.818741828 | CPU: 2
2025-11-18_20:09:35.921638454 | CPU: 1
2025-11-18_20:09:36.027577326 | CPU: 1
2025-11-18_20:09:36.133870388 | CPU: 1
2025-11-18_20:09:36.241843177 | CPU: 2
2025-11-18_20:09:36.346526436 | CPU: 0
2025-11-18_20:09:36.451096824 | CPU: 1
2025-11-18_20:09:36.562283453 | CPU: 0
2025-11-18_20:09:36.659806810 | CPU: 1
2025-11-18_20:09:36.758607411 | CPU: 1
2025-11-18_20:09:36.853996162 | CPU: 1
2025-11-18_20:09:36.953269182 | CPU: 0
2025-11-18_20:09:37.057003731 | CPU: 1
2025-11-18_20:09:37.155582355 | CPU: 0
2025-11-18_20:09:37.251990112 | CPU: 2
2025-11-18_20:09:37.354144301 | CPU: 1
2025-11-18_20:09:37.452016176 | CPU: 2
2025-11-18_20:09:37.550930624 | CPU: 0
2025-11-18_20:09:37.647321639 | CPU: 0
2025-11-18_20:09:37.745806881 | CPU: 2
2025-11-18_20:09:37.842647031 | CPU: 1
2025-11-18_20:09:37.946960209 | CPU: 1
2025-11-18_20:09:38.043885218 | CPU: 1
2025-11-18_20:09:38.139812297 | CPU: 2
2025-11-18_20:09:38.239662923 | CPU: 2
2025-11-18_20:09:38.340307615 | CPU: 2
2025-11-18_20:09:38.437283734 | CPU: 2
2025-11-18_20:09:38.540597510 | CPU: 1
2025-11-18_20:09:38.635565961 | CPU: 1
2025-11-18_20:09:38.730158299 | CPU: 1
2025-11-18_20:09:38.828444241 | CPU: 1
2025-11-18_20:09:38.923984344 | CPU: 1
2025-11-18_20:09:39.022780262 | CPU: 1
2025-11-18_20:09:39.121831302 | CPU: 1
2025-11-18_20:09:39.217375688 | CPU: 2
2025-11-18_20:09:39.316030670 | CPU: 2
2025-11-18_20:09:39.414167024 | CPU: 2
2025-11-18_20:09:39.508649973 | CPU: 1
2025-11-18_20:09:39.606304484 | CPU: 1
2025-11-18_20:09:39.708525668 | CPU: 0
2025-11-18_20:09:39.802827084 | CPU: 1
2025-11-18_20:09:39.898870049 | CPU: 0
2025-11-18_20:09:39.997485697 | CPU: 1
2025-11-18_20:09:40.091584052 | CPU: 1
2025-11-18_20:09:40.187368944 | CPU: 1
2025-11-18_20:09:40.285219206 | CPU: 1
2025-11-18_20:09:40.380860503 | CPU: 2
2025-11-18_20:09:40.476407418 | CPU: 0
2025-11-18_20:09:40.572975659 | CPU: 0
2025-11-18_20:09:40.666300271 | CPU: 1
2025-11-18_20:09:40.761987777 | CPU: 2
2025-11-18_20:09:40.870096025 | CPU: 2
2025-11-18_20:09:40.964525575 | CPU: 2
2025-11-18_20:09:41.060131238 | CPU: 1
2025-11-18_20:09:41.159569095 | CPU: 1
2025-11-18_20:09:41.255338709 | CPU: 0
2025-11-18_20:09:41.350388661 | CPU: 1
2025-11-18_20:09:41.448435363 | CPU: 1
2025-11-18_20:09:41.544084602 | CPU: 2
2025-11-18_20:09:41.639315892 | CPU: 2
2025-11-18_20:09:41.736864066 | CPU: 0
2025-11-18_20:09:41.840347637 | CPU: 1
2025-11-18_20:09:41.953799612 | CPU: 1
2025-11-18_20:09:42.062184757 | CPU: 1
2025-11-18_20:09:42.158021513 | CPU: 1
2025-11-18_20:09:42.251538647 | CPU: 1
2025-11-18_20:09:42.450873007 | CPU: 1
2025-11-18_20:09:42.545829204 | CPU: 0
2025-11-18_20:09:42.644261917 | CPU: 0
2025-11-18_20:09:42.738821251 | CPU: 1
2025-11-18_20:09:42.835243295 | CPU: 1
2025-11-18_20:09:42.939179540 | CPU: 1
2025-11-18_20:09:43.034070441 | CPU: 1
2025-11-18_20:09:43.132560260 | CPU: 1
2025-11-18_20:09:43.231698433 | CPU: 1
2025-11-18_20:09:43.330036025 | CPU: 2
2025-11-18_20:09:43.428519482 | CPU: 0
2025-11-18_20:09:43.522322664 | CPU: 1
2025-11-18_20:09:43.621811932 | CPU: 1
2025-11-18_20:09:43.719752610 | CPU: 1
2025-11-18_20:09:43.817976342 | CPU: 0
2025-11-18_20:09:43.923880947 | CPU: 2
2025-11-18_20:09:44.020543653 | CPU: 1
2025-11-18_20:09:44.119961502 | CPU: 0
2025-11-18_20:09:44.215845304 | CPU: 1
2025-11-18_20:09:44.311885643 | CPU: 1
2025-11-18_20:09:44.413929631 | CPU: 1
2025-11-18_20:09:44.518681035 | CPU: 2
2025-11-18_20:09:44.623206160 | CPU: 2
2025-11-18_20:09:44.728226703 | CPU: 1
2025-11-18_20:09:44.832298243 | CPU: 2
2025-11-18_20:09:44.938283126 | CPU: 2
2025-11-18_20:09:45.044950688 | CPU: 1
