timestamp,elapsed_time,cpu_power,gpu_power,total_power,sm_clock_mhz,max_sm_clock_mhz,throttle_bitmask,throttle_reasons
2026-06-02 06:19:08.437313,20.321,43.70,70.20,113.90,1620,2100,0,None
2026-06-02 06:19:08.605502,20.488,37.94,70.22,108.16,1620,2100,0,None
2026-06-02 06:19:08.773158,20.656,40.97,70.25,111.22,1620,2100,0,None
2026-06-02 06:19:08.941298,20.823,35.79,70.28,106.07,1620,2100,0,None
2026-06-02 06:19:09.109910,20.992,36.23,70.29,106.52,1620,2100,0,None
2026-06-02 06:19:09.293161,21.160,37.98,70.22,108.20,1440,2100,0,None
2026-06-02 06:19:09.460097,21.343,38.43,62.39,100.82,1440,2100,0,None
2026-06-02 06:19:09.626947,21.510,37.29,62.92,100.22,1440,2100,0,None
2026-06-02 06:19:09.812250,21.677,44.47,62.95,107.42,1440,2100,0,None
2026-06-02 06:19:09.979359,21.863,42.87,62.94,105.81,1440,2100,0,None
2026-06-02 06:19:10.149544,22.030,52.30,62.87,115.17,1440,2100,0,None
2026-06-02 06:19:10.318460,22.200,56.56,62.96,119.52,1440,2100,0,None
2026-06-02 06:19:10.485804,22.369,57.85,63.00,120.85,1440,2100,0,None
2026-06-02 06:19:10.654947,22.536,45.99,63.01,109.00,1440,2100,0,None
2026-06-02 06:19:10.824487,22.705,49.88,63.01,112.89,1440,2100,0,None
2026-06-02 06:19:10.991451,22.875,47.70,62.99,110.70,1440,2100,0,None
2026-06-02 06:19:11.160752,23.042,51.05,62.88,113.93,1440,2100,0,None
2026-06-02 06:19:11.330216,23.211,42.67,62.82,105.49,1440,2100,0,None
2026-06-02 06:19:11.498315,23.380,48.18,62.88,111.06,1440,2100,0,None
2026-06-02 06:19:11.669733,23.549,45.97,63.15,109.13,1440,2100,0,None
2026-06-02 06:19:11.837158,23.720,39.82,62.99,102.81,1440,2100,0,None
2026-06-02 06:19:12.003988,23.887,38.57,63.09,101.66,1440,2100,0,None
2026-06-02 06:19:12.176617,24.054,38.50,63.19,101.69,1440,2100,0,None
2026-06-02 06:19:12.343096,24.227,38.66,63.19,101.85,1440,2100,0,None
2026-06-02 06:19:12.510229,24.393,38.22,63.30,101.51,1440,2100,0,None
2026-06-02 06:19:12.681892,24.560,37.97,63.25,101.22,1440,2100,0,None
2026-06-02 06:19:12.848799,24.732,39.82,63.22,103.03,1440,2100,0,None
2026-06-02 06:19:13.015565,24.899,51.17,63.20,114.37,1440,2100,0,None
2026-06-02 06:19:13.185394,25.066,52.03,63.31,115.34,1440,2100,0,None
2026-06-02 06:19:13.352163,25.236,47.11,63.30,110.41,1440,2100,0,None
2026-06-02 06:19:13.518630,25.402,43.45,63.43,106.88,1440,2100,0,None
2026-06-02 06:19:13.688440,25.569,37.90,63.41,101.31,1440,2100,0,None
2026-06-02 06:19:13.856340,25.739,39.53,63.39,102.92,1440,2100,0,None
2026-06-02 06:19:14.023536,25.907,51.92,63.43,115.34,1440,2100,0,None
2026-06-02 06:19:14.192516,26.074,59.27,63.35,122.62,1440,2100,0,None
2026-06-02 06:19:14.372799,26.243,51.44,63.35,114.79,1440,2100,0,None
2026-06-02 06:19:14.539742,26.423,41.84,63.22,105.06,1440,2100,0,None
2026-06-02 06:19:14.709773,26.590,42.01,63.08,105.08,1440,2100,0,None
2026-06-02 06:19:14.879402,26.760,47.02,63.13,110.15,1440,2100,0,None
2026-06-02 06:19:15.046662,26.930,45.68,63.13,108.81,1440,2100,0,None
2026-06-02 06:19:15.216529,27.097,50.43,63.30,113.73,1440,2100,0,None
2026-06-02 06:19:15.384024,27.267,40.14,63.19,103.34,1440,2100,0,None
2026-06-02 06:19:15.550807,27.434,42.89,63.31,106.20,1440,2100,0,None
2026-06-02 06:19:15.723135,27.601,37.88,63.34,101.22,1440,2100,0,None
2026-06-02 06:19:15.890129,27.773,38.49,63.36,101.85,1440,2100,0,None
2026-06-02 06:19:16.057175,27.940,36.47,63.31,99.78,1440,2100,0,None
2026-06-02 06:19:16.226815,28.107,38.13,63.21,101.34,1440,2100,0,None
2026-06-02 06:19:16.393619,28.277,41.05,63.20,104.25,1440,2100,0,None
2026-06-02 06:19:16.560200,28.444,50.00,63.03,113.03,1440,2100,0,None
2026-06-02 06:19:16.731794,28.610,43.52,63.02,106.55,1440,2100,0,None
2026-06-02 06:19:16.898585,28.782,40.33,63.12,103.45,1440,2100,0,None
2026-06-02 06:19:17.065521,28.949,40.44,63.21,103.65,1440,2100,0,None
2026-06-02 06:19:17.235715,29.116,43.96,63.16,107.11,1440,2100,0,None
2026-06-02 06:19:17.402733,29.286,47.90,63.08,110.98,1440,2100,0,None
2026-06-02 06:19:17.569581,29.453,40.93,63.03,103.96,1440,2100,0,None
2026-06-02 06:19:17.739330,29.620,41.66,63.06,104.72,1440,2100,0,None
2026-06-02 06:19:17.920390,29.790,49.36,63.19,112.55,1440,2100,0,None
2026-06-02 06:19:18.088527,29.971,44.16,63.27,107.43,1440,2100,0,None
2026-06-02 06:19:18.259712,30.139,52.71,63.30,116.01,1440,2100,0,None
2026-06-02 06:19:18.427425,30.310,53.30,63.17,116.47,1440,2100,0,None
2026-06-02 06:19:18.594284,30.478,53.58,63.28,116.86,1440,2100,0,None
2026-06-02 06:19:18.778545,30.645,44.60,63.16,107.76,1440,2100,0,None
2026-06-02 06:19:18.948413,30.829,40.66,63.15,103.81,1440,2100,0,None
2026-06-02 06:19:19.118087,30.999,44.04,63.28,107.32,1440,2100,0,None
2026-06-02 06:19:19.285858,31.168,51.33,63.25,114.58,1440,2100,0,None
2026-06-02 06:19:19.453319,31.336,47.67,63.19,110.86,1440,2100,0,None
2026-06-02 06:19:19.622382,31.504,46.28,63.13,109.41,1440,2100,0,None
2026-06-02 06:19:19.793741,31.673,42.19,62.97,105.16,1440,2100,0,None
2026-06-02 06:19:19.960848,31.844,37.99,63.10,101.09,1440,2100,0,None
2026-06-02 06:19:20.144330,32.011,38.53,63.32,101.85,1440,2100,0,None
2026-06-02 06:19:20.311925,32.195,41.05,63.27,104.32,1440,2100,0,None
2026-06-02 06:19:20.480254,32.362,40.14,63.25,103.39,1440,2100,0,None
2026-06-02 06:19:20.662509,32.530,45.71,63.17,108.89,1440,2100,0,None
2026-06-02 06:19:20.830324,32.713,39.50,63.16,102.67,1440,2100,0,None
2026-06-02 06:19:21.001952,32.881,41.16,63.41,104.56,1440,2100,0,None
2026-06-02 06:19:21.168859,33.052,48.47,63.41,111.87,1440,2100,0,None
2026-06-02 06:19:21.335886,33.219,54.04,63.23,117.26,1440,2100,0,None
2026-06-02 06:19:21.506993,33.386,49.27,63.07,112.34,1440,2100,0,None
2026-06-02 06:19:21.673977,33.557,47.15,63.10,110.25,1440,2100,0,None
2026-06-02 06:19:21.840896,33.724,55.68,63.06,118.74,1440,2100,0,None
2026-06-02 06:19:22.012388,33.891,51.84,63.19,115.03,1440,2100,0,None
2026-06-02 06:19:22.178835,34.063,42.82,63.22,106.04,1440,2100,0,None
2026-06-02 06:19:22.346164,34.229,39.71,63.34,103.05,1440,2100,0,None
2026-06-02 06:19:22.528442,34.396,37.22,63.12,100.34,1440,2100,0,None
2026-06-02 06:19:22.696910,34.579,35.26,63.29,98.55,1440,2100,0,None
2026-06-02 06:19:22.864479,34.747,36.37,63.33,99.69,1440,2100,0,None
2026-06-02 06:19:23.045341,34.915,37.11,63.28,100.39,1440,2100,0,None
2026-06-02 06:19:23.212125,35.096,39.66,63.15,102.81,1440,2100,0,None
2026-06-02 06:19:23.394435,35.262,42.80,63.26,106.06,1440,2100,0,None
2026-06-02 06:19:23.563687,35.445,53.19,63.25,116.45,1440,2100,0,None
2026-06-02 06:19:23.733052,35.614,52.68,63.25,115.93,1440,2100,0,None
2026-06-02 06:19:23.914955,35.783,52.68,63.30,115.98,1440,2100,0,None
2026-06-02 06:19:24.082270,35.965,47.67,63.33,111.01,1440,2100,0,None
2026-06-02 06:19:24.253305,36.133,45.52,63.39,108.91,1440,2100,0,None
2026-06-02 06:19:24.420175,36.304,53.48,63.43,116.91,1440,2100,0,None
2026-06-02 06:19:24.589810,36.470,54.36,63.41,117.76,1440,2100,0,None
2026-06-02 06:19:24.775489,36.640,40.70,63.39,104.08,1440,2100,0,None
2026-06-02 06:19:24.942553,36.826,43.65,63.44,107.08,1440,2100,0,None
2026-06-02 06:19:25.110501,36.993,42.27,63.45,105.72,1440,2100,0,None
2026-06-02 06:19:25.280679,37.161,48.61,63.30,111.91,1440,2100,0,None
2026-06-02 06:19:25.447562,37.331,50.06,63.23,113.29,1440,2100,0,None
2026-06-02 06:19:25.616064,37.498,53.52,63.29,116.80,1440,2100,0,None
2026-06-02 06:19:25.786402,37.666,42.47,63.54,106.01,1440,2100,0,None
2026-06-02 06:19:25.953083,37.837,43.53,63.34,106.87,1440,2100,0,None
2026-06-02 06:19:26.122522,38.003,41.06,63.36,104.41,1440,2100,0,None
2026-06-02 06:19:26.304493,38.173,39.82,63.42,103.24,1440,2100,0,None
2026-06-02 06:19:26.472054,38.355,38.19,63.39,101.57,1440,2100,0,None
2026-06-02 06:19:26.639115,38.522,39.86,63.15,103.01,1440,2100,0,None
2026-06-02 06:19:26.809423,38.689,45.39,63.29,108.68,1440,2100,0,None
2026-06-02 06:19:26.976077,38.860,56.28,63.42,119.70,1440,2100,0,None
2026-06-02 06:19:27.142359,39.026,43.69,63.48,107.18,1440,2100,0,None
2026-06-02 06:19:27.311845,39.193,44.94,63.38,108.32,1440,2100,0,None
2026-06-02 06:19:27.480400,39.362,55.25,66.31,121.57,1440,2100,0,None
2026-06-02 06:19:27.648891,39.531,57.27,109.66,166.93,1440,2100,0,None
2026-06-02 06:19:27.855524,39.699,57.17,180.98,238.15,1695,2100,4,SwPowerCap
2026-06-02 06:19:28.082194,39.906,57.49,262.63,320.12,1725,2100,4,SwPowerCap
2026-06-02 06:19:28.244730,40.132,58.80,252.82,311.62,1740,2100,4,SwPowerCap
2026-06-02 06:19:28.405038,40.295,57.27,256.36,313.62,1725,2100,4,SwPowerCap
2026-06-02 06:19:28.563533,40.455,55.21,260.95,316.16,1725,2100,4,SwPowerCap
2026-06-02 06:19:28.719256,40.614,57.24,258.39,315.63,1740,2100,4,SwPowerCap
2026-06-02 06:19:28.874584,40.770,57.59,258.57,316.16,1725,2100,4,SwPowerCap
2026-06-02 06:19:29.032422,40.925,56.04,258.82,314.85,1725,2100,4,SwPowerCap
2026-06-02 06:19:29.188550,41.083,57.01,260.21,317.22,1725,2100,4,SwPowerCap
2026-06-02 06:19:29.343371,41.239,57.13,259.61,316.74,1740,2100,4,SwPowerCap
2026-06-02 06:19:29.498110,41.394,57.20,256.24,313.44,1740,2100,4,SwPowerCap
2026-06-02 06:19:29.660728,41.548,57.40,260.31,317.71,1725,2100,4,SwPowerCap
2026-06-02 06:19:29.889852,41.711,57.94,260.40,318.34,1740,2100,4,SwPowerCap
2026-06-02 06:19:30.049994,41.940,56.83,259.29,316.12,1725,2100,4,SwPowerCap
2026-06-02 06:19:30.212968,42.100,57.90,258.35,316.25,1740,2100,4,SwPowerCap
2026-06-02 06:19:30.368949,42.263,57.70,256.89,314.59,1740,2100,4,SwPowerCap
2026-06-02 06:19:30.524283,42.419,57.03,259.26,316.29,1740,2100,4,SwPowerCap
2026-06-02 06:19:30.679938,42.575,55.05,258.57,313.63,1725,2100,4,SwPowerCap
2026-06-02 06:19:30.836224,42.730,57.45,259.59,317.03,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.001118,42.886,57.48,257.12,314.60,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.161705,43.051,58.71,260.03,318.74,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.316118,43.212,59.01,256.91,315.92,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.470647,43.366,58.33,260.91,319.23,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.626281,43.521,58.22,257.80,316.01,1725,2100,4,SwPowerCap
2026-06-02 06:19:31.784967,43.677,58.07,255.78,313.85,1740,2100,4,SwPowerCap
2026-06-02 06:19:31.940664,43.835,58.70,260.37,319.07,1740,2100,4,SwPowerCap
2026-06-02 06:19:32.096234,43.991,58.25,259.54,317.79,1725,2100,4,SwPowerCap
2026-06-02 06:19:32.251029,44.146,58.94,257.01,315.95,1725,2100,4,SwPowerCap
2026-06-02 06:19:32.407152,44.301,58.39,259.39,317.78,1740,2100,4,SwPowerCap
2026-06-02 06:19:32.561947,44.457,58.61,258.77,317.39,1725,2100,4,SwPowerCap
2026-06-02 06:19:32.726533,44.612,58.33,261.25,319.58,1710,2100,4,SwPowerCap
2026-06-02 06:19:32.882798,44.777,58.05,256.05,314.10,1740,2100,4,SwPowerCap
2026-06-02 06:19:33.045886,44.933,58.07,258.30,316.37,1710,2100,4,SwPowerCap
2026-06-02 06:19:33.200246,45.096,58.41,258.17,316.57,1725,2100,4,SwPowerCap
2026-06-02 06:19:33.354692,45.250,58.51,259.18,317.68,1740,2100,4,SwPowerCap
2026-06-02 06:19:33.509022,45.405,58.48,259.60,318.08,1710,2100,4,SwPowerCap
2026-06-02 06:19:33.671262,45.559,58.60,254.51,313.11,1710,2100,4,SwPowerCap
2026-06-02 06:19:33.832393,45.721,58.40,257.64,316.03,1740,2100,4,SwPowerCap
2026-06-02 06:19:33.995059,45.883,58.73,256.51,315.24,1725,2100,4,SwPowerCap
2026-06-02 06:19:34.153052,46.045,58.24,259.79,318.03,1725,2100,4,SwPowerCap
2026-06-02 06:19:34.308842,46.203,58.71,262.08,320.79,1740,2100,4,SwPowerCap
2026-06-02 06:19:34.463935,46.359,58.46,257.57,316.03,1740,2100,4,SwPowerCap
2026-06-02 06:19:34.620816,46.514,58.36,255.38,313.74,1725,2100,4,SwPowerCap
2026-06-02 06:19:34.782561,46.671,58.09,260.85,318.94,1725,2100,4,SwPowerCap
2026-06-02 06:19:34.945303,46.833,58.39,258.69,317.07,1740,2100,4,SwPowerCap
2026-06-02 06:19:35.107180,46.996,58.33,253.92,312.25,1740,2100,4,SwPowerCap
2026-06-02 06:19:35.269872,47.157,59.82,257.70,317.52,1710,2100,4,SwPowerCap
2026-06-02 06:19:35.430180,47.320,58.56,259.44,317.99,1725,2100,4,SwPowerCap
2026-06-02 06:19:35.588612,47.480,57.89,260.31,318.20,1740,2100,4,SwPowerCap
2026-06-02 06:19:35.746732,47.639,58.43,259.00,317.42,1725,2100,4,SwPowerCap
2026-06-02 06:19:35.902192,47.797,57.47,259.37,316.84,1740,2100,4,SwPowerCap
2026-06-02 06:19:36.058296,47.952,57.29,255.58,312.87,1740,2100,4,SwPowerCap
2026-06-02 06:19:36.220252,48.109,54.69,257.42,312.10,1725,2100,4,SwPowerCap
2026-06-02 06:19:36.381697,48.271,58.55,258.74,317.29,1725,2100,4,SwPowerCap
2026-06-02 06:19:36.539824,48.432,59.13,259.07,318.21,1725,2100,4,SwPowerCap
2026-06-02 06:19:36.695353,48.590,58.38,258.04,316.41,1725,2100,4,SwPowerCap
2026-06-02 06:19:36.851815,48.746,58.64,258.07,316.71,1725,2100,4,SwPowerCap
2026-06-02 06:19:37.010512,48.902,58.05,258.44,316.49,1725,2100,4,SwPowerCap
2026-06-02 06:19:37.170413,49.061,59.39,263.04,322.43,1710,2100,4,SwPowerCap
2026-06-02 06:19:37.325275,49.221,58.73,255.39,314.12,1725,2100,4,SwPowerCap
2026-06-02 06:19:37.480949,49.376,58.95,256.20,315.15,1725,2100,4,SwPowerCap
2026-06-02 06:19:37.637668,49.531,58.11,256.56,314.67,1740,2100,4,SwPowerCap
2026-06-02 06:19:37.794093,49.688,58.70,259.07,317.77,1725,2100,4,SwPowerCap
2026-06-02 06:19:37.948973,49.844,58.43,262.26,320.69,1710,2100,4,SwPowerCap
2026-06-02 06:19:38.103767,49.999,54.96,259.44,314.41,1725,2100,4,SwPowerCap
2026-06-02 06:19:38.264557,50.154,58.30,256.82,315.12,1725,2100,4,SwPowerCap
2026-06-02 06:19:38.422448,50.315,55.13,259.64,314.77,1710,2100,4,SwPowerCap
2026-06-02 06:19:38.576958,50.473,54.59,257.45,312.05,1725,2100,4,SwPowerCap
2026-06-02 06:19:38.731417,50.627,57.78,256.45,314.23,1725,2100,4,SwPowerCap
2026-06-02 06:19:38.886197,50.782,57.71,260.22,317.93,1725,2100,4,SwPowerCap
2026-06-02 06:19:39.041059,50.936,57.82,260.49,318.31,1725,2100,4,SwPowerCap
2026-06-02 06:19:39.196320,51.091,58.35,254.86,313.22,1725,2100,4,SwPowerCap
2026-06-02 06:19:39.351606,51.247,57.77,256.68,314.45,1710,2100,4,SwPowerCap
2026-06-02 06:19:39.508807,51.402,58.22,258.63,316.85,1695,2100,4,SwPowerCap
2026-06-02 06:19:39.663792,51.559,58.02,253.94,311.96,1725,2100,4,SwPowerCap
2026-06-02 06:19:39.820496,51.714,58.48,257.04,315.52,1725,2100,4,SwPowerCap
2026-06-02 06:19:39.982575,51.871,58.55,259.09,317.63,1695,2100,4,SwPowerCap
2026-06-02 06:19:40.138636,52.033,58.16,256.43,314.59,1725,2100,4,SwPowerCap
2026-06-02 06:19:40.293138,52.189,58.83,256.30,315.13,1725,2100,4,SwPowerCap
2026-06-02 06:19:40.448242,52.343,58.17,259.02,317.19,1710,2100,4,SwPowerCap
2026-06-02 06:19:40.603207,52.498,58.07,256.41,314.48,1725,2100,4,SwPowerCap
2026-06-02 06:19:40.795370,52.653,58.37,254.50,312.86,1710,2100,4,SwPowerCap
2026-06-02 06:19:40.950932,52.846,58.38,259.51,317.89,1710,2100,4,SwPowerCap
2026-06-02 06:19:41.106683,53.001,58.15,254.11,312.25,1725,2100,4,SwPowerCap
2026-06-02 06:19:41.261807,53.157,58.43,257.82,316.25,1710,2100,4,SwPowerCap
2026-06-02 06:19:41.417738,53.312,58.84,258.54,317.38,1710,2100,4,SwPowerCap
2026-06-02 06:19:41.578939,53.468,58.69,260.70,319.39,1695,2100,4,SwPowerCap
2026-06-02 06:19:41.739259,53.629,58.30,256.97,315.27,1710,2100,4,SwPowerCap
2026-06-02 06:19:41.897013,53.790,58.26,255.85,314.11,1710,2100,4,SwPowerCap
2026-06-02 06:19:42.052298,53.947,58.68,263.00,321.68,1710,2100,4,SwPowerCap
2026-06-02 06:19:42.208481,54.103,58.78,227.31,286.09,1755,2100,4,SwPowerCap
2026-06-02 06:19:42.369044,54.259,58.68,263.70,322.38,1680,2100,4,SwPowerCap
2026-06-02 06:19:42.527967,54.419,65.95,234.60,300.55,1950,2100,4,SwPowerCap
2026-06-02 06:19:42.686039,54.578,58.13,110.28,168.41,1800,2100,4,SwPowerCap
2026-06-02 06:19:42.841196,54.736,58.61,255.93,314.54,1710,2100,4,SwPowerCap
2026-06-02 06:19:42.996107,54.891,58.67,256.85,315.52,1710,2100,4,SwPowerCap
2026-06-02 06:19:43.155144,55.046,58.67,259.53,318.19,1710,2100,4,SwPowerCap
2026-06-02 06:19:43.319229,55.205,60.13,256.75,316.88,1710,2100,4,SwPowerCap
2026-06-02 06:19:43.478164,55.369,58.61,256.71,315.32,1695,2100,4,SwPowerCap
2026-06-02 06:19:43.633827,55.528,58.11,255.89,314.00,1695,2100,4,SwPowerCap
2026-06-02 06:19:43.788827,55.684,58.52,257.09,315.61,1710,2100,4,SwPowerCap
2026-06-02 06:19:43.943968,55.839,58.39,256.58,314.97,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.100626,55.994,58.53,256.06,314.59,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.257384,56.151,53.42,252.52,305.93,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.413203,56.308,49.42,257.31,306.73,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.571997,56.463,48.77,260.07,308.84,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.726797,56.622,48.42,257.24,305.65,1710,2100,4,SwPowerCap
2026-06-02 06:19:44.882484,56.777,48.10,257.66,305.76,1710,2100,4,SwPowerCap
2026-06-02 06:19:45.038307,56.933,61.34,256.85,318.19,1710,2100,4,SwPowerCap
