timestamp,elapsed_time,cpu_power,gpu_power,total_power,sm_clock_mhz,max_sm_clock_mhz,throttle_bitmask,throttle_reasons
2026-06-02 06:35:05.649524,37.545,47.81,207.98,255.79,1935,2100,4,SwPowerCap
2026-06-02 06:35:05.803862,37.700,40.49,114.44,154.93,1995,2100,0,None
2026-06-02 06:35:05.958202,37.854,30.50,107.88,138.37,1995,2100,0,None
2026-06-02 06:35:06.112219,38.008,30.82,107.82,138.64,1995,2100,0,None
2026-06-02 06:35:06.266133,38.163,31.04,107.69,138.73,1995,2100,0,None
2026-06-02 06:35:06.420118,38.316,34.54,107.53,142.07,1995,2100,0,None
2026-06-02 06:35:06.574069,38.470,32.84,107.54,140.37,1995,2100,0,None
2026-06-02 06:35:06.728232,38.624,30.59,107.65,138.23,1995,2100,0,None
2026-06-02 06:35:06.882175,38.779,31.67,107.54,139.22,1995,2100,0,None
2026-06-02 06:35:07.036042,38.932,31.11,107.47,138.58,1995,2100,0,None
2026-06-02 06:35:07.190024,39.086,30.55,107.54,138.09,1995,2100,0,None
2026-06-02 06:35:07.400240,39.240,91.11,233.20,324.31,1995,2100,0,None
2026-06-02 06:35:07.557717,39.450,43.73,248.89,292.61,1995,2100,4,SwPowerCap
2026-06-02 06:35:07.712499,39.608,39.09,108.49,147.59,1995,2100,0,None
2026-06-02 06:35:07.866924,39.763,30.89,108.59,139.48,1995,2100,0,None
2026-06-02 06:35:08.021131,39.917,30.98,108.26,139.24,1995,2100,0,None
2026-06-02 06:35:08.175702,40.071,31.34,108.06,139.40,1995,2100,0,None
2026-06-02 06:35:08.331081,40.226,30.62,108.11,138.73,1995,2100,0,None
2026-06-02 06:35:08.486346,40.381,30.68,108.03,138.70,1995,2100,0,None
2026-06-02 06:35:08.640719,40.537,30.59,107.96,138.55,1995,2100,0,None
2026-06-02 06:35:08.795254,40.691,32.21,108.06,140.27,1995,2100,0,None
2026-06-02 06:35:08.949972,40.846,30.27,108.12,138.39,1995,2100,0,None
2026-06-02 06:35:09.104443,41.000,31.10,108.09,139.19,1995,2100,0,None
2026-06-02 06:35:09.260883,41.155,42.34,108.12,150.46,1995,2100,4,SwPowerCap
2026-06-02 06:35:09.420622,41.311,56.61,234.26,290.87,1950,2100,4,SwPowerCap
2026-06-02 06:35:09.575166,41.471,48.17,182.27,230.44,1995,2100,0,None
2026-06-02 06:35:09.730532,41.625,47.80,185.86,233.66,1995,2100,0,None
2026-06-02 06:35:09.887026,41.781,45.89,153.93,199.82,1995,2100,0,None
2026-06-02 06:35:10.042323,41.937,48.11,193.53,241.64,1995,2100,0,None
2026-06-02 06:35:10.196646,42.093,48.41,258.77,307.18,1995,2100,0,None
2026-06-02 06:35:10.351292,42.247,32.94,109.16,142.09,1995,2100,0,None
2026-06-02 06:35:10.506942,42.402,31.10,109.13,140.23,1995,2100,0,None
2026-06-02 06:35:10.661622,42.557,32.83,108.95,141.78,1995,2100,0,None
2026-06-02 06:35:10.816211,42.712,31.68,108.62,140.30,1995,2100,0,None
2026-06-02 06:35:10.971233,42.866,30.85,108.64,139.49,1995,2100,0,None
2026-06-02 06:35:11.125942,43.022,30.83,108.69,139.52,1995,2100,0,None
2026-06-02 06:35:11.281184,43.176,48.25,108.55,156.80,1980,2100,4,SwPowerCap
2026-06-02 06:35:11.438245,43.331,56.36,252.08,308.43,1935,2100,4,SwPowerCap
2026-06-02 06:35:11.597411,43.489,49.50,190.70,240.20,1995,2100,4,SwPowerCap
2026-06-02 06:35:11.751857,43.648,46.91,169.00,215.92,1995,2100,0,None
2026-06-02 06:35:11.906159,43.802,32.71,109.14,141.84,1995,2100,0,None
2026-06-02 06:35:12.060750,43.956,31.39,109.13,140.52,1995,2100,0,None
2026-06-02 06:35:12.215380,44.111,31.49,108.92,140.41,1995,2100,0,None
2026-06-02 06:35:12.369431,44.266,32.28,108.73,141.01,1995,2100,0,None
2026-06-02 06:35:12.523975,44.420,31.61,108.77,140.38,1995,2100,0,None
2026-06-02 06:35:12.678593,44.574,30.64,108.72,139.36,1995,2100,0,None
2026-06-02 06:35:12.833042,44.729,31.11,108.61,139.72,1995,2100,0,None
2026-06-02 06:35:12.988548,44.883,31.45,108.76,140.21,1995,2100,0,None
2026-06-02 06:35:13.145363,45.039,31.37,108.83,140.21,1995,2100,0,None
2026-06-02 06:35:13.301572,45.196,65.88,108.87,174.75,1965,2100,4,SwPowerCap
2026-06-02 06:35:13.457273,45.352,51.54,250.67,302.21,1935,2100,4,SwPowerCap
2026-06-02 06:35:13.611519,45.508,47.57,183.66,231.24,1995,2100,0,None
2026-06-02 06:35:13.766632,45.662,31.82,109.48,141.30,1995,2100,0,None
2026-06-02 06:35:13.921285,45.817,30.51,109.49,140.00,1995,2100,0,None
2026-06-02 06:35:14.075838,45.972,30.33,109.44,139.76,1995,2100,0,None
2026-06-02 06:35:14.230556,46.126,30.08,109.39,139.47,1995,2100,0,None
2026-06-02 06:35:14.385278,46.281,33.67,109.33,143.01,1995,2100,0,None
2026-06-02 06:35:14.539570,46.436,37.76,109.41,147.18,1995,2100,0,None
2026-06-02 06:35:14.694048,46.590,31.13,109.39,140.52,1995,2100,0,None
2026-06-02 06:35:14.848646,46.744,31.20,109.31,140.51,1995,2100,0,None
2026-06-02 06:35:15.003571,46.899,30.40,109.30,139.70,1995,2100,0,None
2026-06-02 06:35:15.158191,47.054,31.44,109.40,140.85,1995,2100,0,None
2026-06-02 06:35:15.315681,47.209,67.09,109.29,176.39,1935,2100,4,SwPowerCap
2026-06-02 06:35:15.472118,47.366,50.12,258.53,308.64,1965,2100,4,SwPowerCap
2026-06-02 06:35:15.626706,47.522,48.41,178.79,227.20,1995,2100,0,None
2026-06-02 06:35:15.781664,47.677,49.01,200.19,249.20,1995,2100,0,None
2026-06-02 06:35:15.935740,47.832,46.72,202.12,248.84,1995,2100,0,None
2026-06-02 06:35:16.089556,47.986,32.17,110.01,142.18,1995,2100,0,None
2026-06-02 06:35:16.244635,48.140,31.35,109.97,141.32,1995,2100,0,None
2026-06-02 06:35:16.399481,48.295,32.42,109.95,142.38,1995,2100,0,None
2026-06-02 06:35:16.553392,48.450,30.39,109.82,140.21,1995,2100,0,None
2026-06-02 06:35:16.707348,48.604,31.82,109.77,141.59,1995,2100,0,None
2026-06-02 06:35:16.862929,48.758,32.21,109.71,141.91,1995,2100,0,None
2026-06-02 06:35:17.016716,48.913,31.64,109.82,141.46,1995,2100,0,None
2026-06-02 06:35:17.170640,49.067,31.04,109.75,140.79,1995,2100,0,None
2026-06-02 06:35:17.325754,49.221,70.11,109.72,179.83,1935,2100,4,SwPowerCap
2026-06-02 06:35:17.481206,49.376,52.16,247.93,300.09,1965,2100,4,SwPowerCap
2026-06-02 06:35:17.635863,49.531,47.70,174.27,221.97,1980,2100,0,None
2026-06-02 06:35:17.792780,49.686,48.65,193.24,241.89,1980,2100,0,None
2026-06-02 06:35:17.948097,49.843,48.92,197.16,246.09,1980,2100,0,None
2026-06-02 06:35:18.102058,49.998,40.65,129.43,170.08,1980,2100,0,None
2026-06-02 06:35:18.255941,50.152,33.38,110.21,143.60,1980,2100,0,None
2026-06-02 06:35:18.409764,50.306,36.27,110.00,146.26,1980,2100,0,None
2026-06-02 06:35:18.563806,50.460,31.54,109.89,141.43,1980,2100,0,None
2026-06-02 06:35:18.717824,50.614,30.05,109.90,139.95,1980,2100,0,None
2026-06-02 06:35:18.871745,50.768,30.53,109.72,140.25,1980,2100,0,None
2026-06-02 06:35:19.025743,50.922,31.27,109.78,141.06,1980,2100,0,None
2026-06-02 06:35:19.179808,51.076,31.27,109.76,141.03,1980,2100,0,None
2026-06-02 06:35:19.335070,51.230,65.39,109.84,175.22,1935,2100,4,SwPowerCap
2026-06-02 06:35:19.489108,51.385,50.80,252.07,302.88,1935,2100,4,SwPowerCap
2026-06-02 06:35:19.643907,51.539,48.05,176.40,224.44,1980,2100,0,None
2026-06-02 06:35:19.802689,51.694,48.45,185.84,234.29,1980,2100,0,None
2026-06-02 06:35:19.956759,51.853,47.66,203.69,251.36,1980,2100,0,None
2026-06-02 06:35:20.111398,52.007,32.94,109.98,142.92,1980,2100,0,None
2026-06-02 06:35:20.266002,52.162,31.40,110.48,141.88,1980,2100,0,None
2026-06-02 06:35:20.420582,52.316,30.74,110.38,141.12,1980,2100,0,None
2026-06-02 06:35:20.574917,52.471,31.41,110.36,141.77,1980,2100,0,None
2026-06-02 06:35:20.729687,52.625,31.65,110.25,141.90,1980,2100,0,None
2026-06-02 06:35:20.885292,52.780,30.53,110.29,140.81,1980,2100,0,None
2026-06-02 06:35:21.039863,52.936,30.65,110.28,140.93,1980,2100,0,None
2026-06-02 06:35:21.194481,53.090,32.00,110.35,142.35,1980,2100,0,None
2026-06-02 06:35:21.350704,53.245,86.78,144.41,231.19,1935,2100,4,SwPowerCap
2026-06-02 06:35:21.505931,53.401,48.25,238.62,286.87,1980,2100,4,SwPowerCap
2026-06-02 06:35:21.660859,53.556,48.03,194.39,242.42,1920,2100,4,SwPowerCap
2026-06-02 06:35:21.818933,53.711,48.93,188.31,237.24,1980,2100,0,None
2026-06-02 06:35:21.975822,53.869,47.66,188.18,235.84,1980,2100,0,None
2026-06-02 06:35:22.131090,54.026,53.10,171.46,224.56,1980,2100,0,None
2026-06-02 06:35:22.286086,54.181,48.95,177.98,226.92,1980,2100,0,None
2026-06-02 06:35:22.441404,54.336,49.34,189.92,239.26,1980,2100,0,None
2026-06-02 06:35:22.596502,54.492,39.94,112.69,152.63,1980,2100,0,None
2026-06-02 06:35:22.750858,54.647,30.35,110.48,140.83,1980,2100,0,None
2026-06-02 06:35:22.905284,54.801,30.90,110.29,141.19,1980,2100,0,None
2026-06-02 06:35:23.060540,54.956,30.81,110.22,141.03,1980,2100,0,None
2026-06-02 06:35:23.215208,55.111,31.78,110.21,141.99,1980,2100,0,None
2026-06-02 06:35:23.372759,55.268,91.54,128.01,219.54,1920,2100,4,SwPowerCap
2026-06-02 06:35:23.530463,55.423,58.78,256.51,315.29,1980,2100,4,SwPowerCap
2026-06-02 06:35:23.686903,55.581,40.11,160.47,200.58,1980,2100,0,None
2026-06-02 06:35:23.841012,55.737,32.51,109.23,141.74,1980,2100,0,None
2026-06-02 06:35:23.995033,55.891,31.91,110.28,142.19,1980,2100,0,None
2026-06-02 06:35:24.149119,56.045,32.11,110.31,142.42,1980,2100,0,None
2026-06-02 06:35:24.303275,56.199,31.73,110.22,141.95,1980,2100,0,None
2026-06-02 06:35:24.457444,56.354,30.19,110.08,140.27,1980,2100,0,None
2026-06-02 06:35:24.611476,56.508,30.53,110.16,140.69,1980,2100,0,None
2026-06-02 06:35:24.765752,56.662,30.38,110.15,140.53,1980,2100,0,None
2026-06-02 06:35:24.919810,56.816,30.72,109.95,140.67,1980,2100,0,None
2026-06-02 06:35:25.073960,56.970,31.75,110.17,141.91,1980,2100,0,None
2026-06-02 06:35:25.229612,57.124,32.41,110.05,142.46,1980,2100,0,None
2026-06-02 06:35:25.383679,57.280,88.13,153.48,241.61,1920,2100,4,SwPowerCap
2026-06-02 06:35:25.538005,57.434,55.49,242.15,297.63,1980,2100,0,None
2026-06-02 06:35:25.693188,57.588,45.20,164.49,209.69,1980,2100,0,None
2026-06-02 06:35:25.847126,57.743,33.43,109.35,142.79,1980,2100,0,None
2026-06-02 06:35:26.002752,57.897,34.94,110.18,145.12,1980,2100,0,None
